Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
638237c1cebeebb6901c77c5d93a01678b2053d642f32ddad6d618de9ef101ce,2013-03,South Wales Police,South Wales Police,-3.341616,51.601200,On or near MILL STREET,W01001228,Rhondda Cynon Taf 021D,Investigation complete; no suspect identified
99e3b4bc164dd915f36135fb7f51621bcbc8813a2c49c15f9c43262e792176b8,2013-03,South Wales Police,South Wales Police,-3.379668,51.747919,On or near Parking Area,W01001315,Merthyr Tydfil 004D,Suspect charged
1274c910f88fac5567652ed36ca250a9cf41273bcb26b850befd73c4c5294270,2013-03,South Wales Police,South Wales Police,-3.156535,51.483372,On or near ZINC STREET,W01001696,Cardiff 036C,Suspect charged
6153040d1ff9844fcad074181f064a5da52e1cf5914efc0d4a288d8426a3e72d,2013-03,South Wales Police,South Wales Police,-3.206449,51.472366,On or near Petrol Station,W01001711,Cardiff 040C,Suspect charged
68d79d38774ec1fc5c39d7ad7272b653115101f216abc25c3c9065172a2d7dd2,2013-03,South Wales Police,South Wales Police,-3.178811,51.489957,On or near COGAN TERRACE,W01001725,Cardiff 032D,Suspect charged
754034ebce3ba1fd015878f73c1d3def9635370a625d589814243a5617aa2875,2013-03,South Wales Police,South Wales Police,-3.148861,51.496054,On or near FFORRD NOWELL,W01001825,Cardiff 029D,Suspect charged
7896eb78e13c55dcf7195c632d66c985073452753eb596e6d068008fe76ab706,2013-03,South Wales Police,South Wales Police,-3.139660,51.492745,On or near PENGAM ROAD,W01001875,Cardiff 037C,Offender given a caution
b24bfe2d078841b5eeb2cd3a39410a1ee0b55819f27fc4a7136804b3fb9ef443,2013-03,South Wales Police,South Wales Police,-3.945309,51.617870,On or near Shopping Area,W01001955,Swansea 025F,Suspect charged
899f72154bfcce6b3259751de08d6a1d10254c2ad64746196a346355233cee17,2013-03,South Wales Police,South Wales Police,-3.938596,51.623736,On or near Parking Area,W01001955,Swansea 025F,Suspect charged
0af2901e07d00fe00f9033d53d5bfc3d984345a987727c7b5d0437bc8720bf04,2013-03,South Wales Police,South Wales Police,-3.943736,51.616547,On or near Supermarket,W01001957,Swansea 025G,Suspect charged
647eb342f7ed5d85c3f58335babca94a73f26e960a78ab6398a9e5ebc8be0b96,2013-03,South Wales Police,South Wales Police,-3.945433,51.661625,On or near SEVERN ROAD,W01000818,Swansea 009B,Investigation complete; no suspect identified
e47b7bf4d2bb53db5273634688fa2d0d1fa9ae71a28102b5d03b16386cdf7b08,2013-03,South Wales Police,South Wales Police,-3.837622,51.660467,On or near BROOK STREET,W01000912,Neath Port Talbot 010A,Suspect charged
6a2fa06a8a82124f805cb3afa19f4b5daf13d379d5bed289b4e1e8751a080314,2013-03,South Wales Police,South Wales Police,-3.597693,51.543078,On or near BRISTOL STREET,W01000974,Bridgend 006A,Suspect charged
87e27ad5b45251c907e32e4e0715f76268a63c33c6bc7c3b68ae5a6da424e610,2013-03,South Wales Police,South Wales Police,-3.290182,51.391463,On or near WESSEX PLACE,W01001059,The Vale of Glamorgan 015A,Investigation complete; no suspect identified
4e2e885d1a9594b21acb993cc81be19135c73e192aea376f3ff41c7553b9e9ba,2013-03,South Wales Police,South Wales Police,-3.478609,51.403427,On or near MANOR PARK,W01001107,The Vale of Glamorgan 011B,Suspect charged
c77fab75b799174b1d826ea5e3d7a135dfaefb56ebfe5d1fce599c2cb0fec498,2013-03,South Wales Police,South Wales Police,-3.378638,51.680277,On or near DARRAN ROAD,W01001206,Rhondda Cynon Taf 006C,Suspect charged
1882bbcfa263aa1ce61a505a8795050dbbed042062c0d34869525d4c4a591e52,2013-03,South Wales Police,South Wales Police,-3.393067,51.612173,On or near Sports/Recreation Area,W01001231,Rhondda Cynon Taf 017D,Suspect charged
f5ae352366e23cd096e087c5e4b1a231fe93a3bfe0227d30931e27ead63f8361,2013-03,South Wales Police,South Wales Police,-3.206449,51.472366,On or near Petrol Station,W01001711,Cardiff 040C,Suspect charged
cb8a03b38aab963da2ee94d68d0535af50da18523b05fbe780452fd57eb21ae9,2013-03,South Wales Police,South Wales Police,-3.169605,51.489312,On or near RUSSELL STREET,W01001832,Cardiff 033C,Suspect charged
55c9cb327b815d438c3fc0c5be2460c4983af43910eb3a9ec66444c624ede2d3,2013-03,South Wales Police,South Wales Police,-3.173497,51.487735,On or near SALISBURY ROAD,W01001922,Cardiff 032E,Suspect charged
f7a145332a4e5e39fc073c16ac93e4397d5cb8ea7507c61e4ecfaaee9cbece24,2013-03,South Wales Police,South Wales Police,-3.858803,51.729266,On or near GELLIDEG,W01000947,Neath Port Talbot 004C,Suspect charged
29e193b4fbe97e5a57054b3f48b7783f7f8ff684d438f634a1b9ff2790b5d09b,2013-03,South Wales Police,South Wales Police,-3.633245,51.582253,On or near Sports/Recreation Area,W01001012,Bridgend 005A,Suspect charged
bad32b66ef41bf0707f286afac75c88506fd2a5c8ae845c086db0d607bd03ef3,2013-03,South Wales Police,South Wales Police,-3.673141,51.528843,On or near LLWYN HELIG,W01001048,Bridgend 008B,Suspect charged
ff83a1f7659727cdc49bbf4347ef9bf084d4540eb2fb2e4022950c694f204b59,2013-03,South Wales Police,South Wales Police,-3.252207,51.412422,On or near MOXON STREET,W01001070,The Vale of Glamorgan 009C,Suspect charged
e57b505c8b77fc7e038e39b5d25e7712c331c985846ffe019d4420f9d4032561,2013-03,South Wales Police,South Wales Police,-3.482956,51.673683,On or near OXFORD STREET,W01001202,Rhondda Cynon Taf 009C,Suspect charged
45e344ed4ffdbe79d5d90221567d0e24e314608c5e5d4c17e74ffb406b1f8db1,2013-03,South Wales Police,South Wales Police,-3.423231,51.614734,On or near ASHFIELD CLOSE,W01001232,Rhondda Cynon Taf 020D,Investigation complete; no suspect identified
29c36000146f185b2d246cbf7b870749b2a8f7efc7c47eae67dc7fbfb8b0ee97,2013-03,South Wales Police,South Wales Police,-3.383257,51.540300,On or near DAN Y GRAIG HEIGHTS,W01001243,Rhondda Cynon Taf 030E,Suspect charged
dfda15619329d8321bba2884022ecb1018bb1074834b00916eebcdc7f988dd07,2013-03,South Wales Police,South Wales Police,-3.452024,51.623562,On or near TREALAW ROAD,W01001260,Rhondda Cynon Taf 014C,Suspect charged
0a6d2e4047c2603971af9a5bda4f6de91e0df95ac07dad419cc6ba7b39d3519c,2013-03,South Wales Police,South Wales Police,-3.361118,51.742317,On or near A4060,W01001317,Merthyr Tydfil 005C,Investigation complete; no suspect identified
fc644383532f7292ef57bfad4cb216b49a130781f8312ec3dcf04c852cbc234a,2013-03,South Wales Police,South Wales Police,-3.242171,51.480329,On or near CYMRIC CLOSE,W01001740,Cardiff 039D,Offender given a caution
134cbafe198bf3b74b3ddc84c56086ba83826f5d1594c0b70d670562d2ea0f43,2013-03,South Wales Police,South Wales Police,-3.185862,51.469681,On or near Supermarket,W01001768,Cardiff 044E,Offender given a caution
df5f90237c6249a7c9a15972a1724e286b04939930848231e5eee77421499aed,2013-03,South Wales Police,South Wales Police,-3.166628,51.462959,On or near STUART PLACE,W01001943,Cardiff 048B,Offender given a caution
980ad5852302607701073e219294c77548458f45aec161fbee1543f72b8f555f,2013-03,South Wales Police,South Wales Police,-4.007583,51.592991,On or near GREEN CLOSE,W01000804,Swansea 028C,Offender given a caution
616a2520ada1749ad191b0db6afcabd3169006051faa6bca10c0bbd5beb150c3,2013-03,South Wales Police,South Wales Police,-3.780496,51.591828,On or near Parking Area,W01000951,Neath Port Talbot 018C,Suspect charged
321f1c4266a2ecb03a8b7d3fd24779313ae9f84b29c459b8d7663ca9761425c4,2013-03,South Wales Police,South Wales Police,-3.574691,51.504237,On or near Pedestrian Subway,W01001035,Bridgend 014E,Suspect charged
966b4f5fc775932d22d6b785107ed26cbbfee7de69f332c613b0ba76b1c60ada,2013-03,South Wales Police,South Wales Police,-3.167347,51.439798,On or near CLIVE CRESCENT,W01001123,The Vale of Glamorgan 005B,Suspect charged
603ba2990450b84dd6f49f78810a0ee460928c02fe0f3faa2606f1e94f1aa020,2013-03,South Wales Police,South Wales Police,-3.319356,51.623276,On or near RICHARD STREET,W01001164,Rhondda Cynon Taf 019A,Suspect charged
088138545a56435465bc1df7c8117969b047e89ae60822f127214c78eaee0b57,2013-03,South Wales Police,South Wales Police,-3.374232,51.678566,On or near CLAS GWERNIFOR,W01001211,Rhondda Cynon Taf 008C,Suspect charged
80faf8a3e64c35870fa9863857d61ef326d90458835a96db7467c2671b8a4532,2013-03,South Wales Police,South Wales Police,-3.491977,51.649812,On or near ST JOHNS DRIVE,W01001214,Rhondda Cynon Taf 011B,Offender given a caution
0a6d2e4047c2603971af9a5bda4f6de91e0df95ac07dad419cc6ba7b39d3519c,2013-03,South Wales Police,South Wales Police,-3.361118,51.742317,On or near A4060,W01001317,Merthyr Tydfil 005C,Investigation complete; no suspect identified
21cc5b5e8343f2873931bbbc03db75f7727b0720bc7d270378e31730caafa437,2013-03,South Wales Police,South Wales Police,-3.189360,51.506755,On or near Hospital,W01001770,Cardiff 018B,Suspect charged
53809f985a5cda5a32ea1afb3b957933345fb4222677f9aa0072e83d71b67cc0,2013-03,South Wales Police,South Wales Police,-3.265557,51.405886,On or near LLANTWIT STREET,W01001910,The Vale of Glamorgan 012G,Suspect charged
4ad54f8b2085fd543b1aa8bfd6229f91637afe1762f0f59efa8dbe050d7b6eb4,2013-03,South Wales Police,South Wales Police,-3.924890,51.662036,On or near MORFYDD STREET,W01000812,Swansea 008C,Suspect charged
39ac5da80edf5149f846ef41065a8b44650304f35c6026ac4dd40886d6def9ce,2013-03,South Wales Police,South Wales Police,-4.002991,51.580839,On or near NORTON AVENUE,W01000880,Swansea 029B,Suspect charged
ffe9f31045699ade25b5efa62c31843b97be0431f4d4bd08310a7c856a6bb967,2013-03,South Wales Police,South Wales Police,-3.828012,51.601663,On or near RHODFA GWINAU,W01000964,Neath Port Talbot 016F,Suspect charged
612d2639136b412063efe6ae0685574c41ddb4b60b24ebbe09c3e8cc8ff217a7,2013-03,South Wales Police,South Wales Police,-3.704243,51.478794,On or near OLD SCHOOL ROAD,W01001046,Bridgend 018C,Suspect charged
3dfa47e488cad5e1e7af8d114c0f21d7e20f12a9a7060420e4129bcfd2ef4fec,2013-03,South Wales Police,South Wales Police,-3.525446,51.651702,On or near DAVID STREET,W01001271,Rhondda Cynon Taf 010C,Suspect charged
7432c70dfd1e30885652693e36119b2d32fb3d468c2e4d5d4ebfab2c49cab7a3,2013-03,South Wales Police,South Wales Police,-3.378191,51.749842,On or near PARK TERRACE,W01001305,Merthyr Tydfil 003C,Suspect charged
467cdf97a42f9e82a2d595b1b6bfabda5ef0d8f9a83c332e372f286b9e22aeb8,2013-03,South Wales Police,South Wales Police,-3.147018,51.523030,On or near HEDDFAEN SOUTH,W01001811,Cardiff 009A,Offender given a caution
a757ae9db1a8314865a277f9e3730f8e33a3d0f3e309483131375d0ef799b90b,2013-03,South Wales Police,South Wales Police,-3.172901,51.491446,On or near FITZROY STREET,W01001832,Cardiff 033C,Suspect charged
88b7537e527e8172b6b0d477c284f1cce55914849b3fb65a3aa854849dc235f7,2013-03,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Suspect charged
52ac3804e62981c52e32de46a8735d79a6c67ddbd9220efbb18b969e9d37370d,2013-03,South Wales Police,South Wales Police,-3.182802,51.456035,On or near MOREL COURT,W01001947,Cardiff 048E,Offender given a caution
29737e98f45e4dcfd6bccf8f2387881e2088bc1f8011fefa5a7456d4ad1a59f0,2013-03,South Wales Police,South Wales Police,-3.942039,51.627213,On or near MATTHEW STREET,W01001955,Swansea 025F,Suspect charged
669760a4bba97288f462f51e9d9e6d732c9a7d9fb772b054cb2e6235b075ddb1,2013-03,South Wales Police,South Wales Police,-3.256476,51.414490,On or near ABINGDON STREET,W01001069,The Vale of Glamorgan 012C,Suspect charged
4be02efaba81b20c5115a1a8ba933e12ba6746bafcb8224c20e220e86188a22b,2013-03,South Wales Police,South Wales Police,-3.345614,51.596254,On or near LEYSHON STREET,W01001182,Rhondda Cynon Taf 021A,Suspect charged
ee944097bd6c3cf2e293d9cc32cee45e95463aaed92e19d114d5e058c487940c,2013-03,South Wales Police,South Wales Police,-3.313081,51.585544,On or near ASH SQUARE,W01001185,Rhondda Cynon Taf 022A,Offender given a caution
d8e56cd358fb2db721cf60fd0defd4f31894269e33442cc45a1654b2e7c147c7,2013-03,South Wales Police,South Wales Police,-3.488379,51.650271,On or near WESLEY PLACE,W01001215,Rhondda Cynon Taf 011C,Suspect charged
946ebf642352c7fe1010107bfbb6a895f023a515347370ab299bc0cb99621fa5,2013-03,South Wales Police,South Wales Police,-3.404831,51.612420,On or near THE PARADE,W01001229,Rhondda Cynon Taf 017B,Suspect charged
0fa8e8f9e551586de1a77226e92b1c1d219839395ff1e633de60821d2cb0738e,2013-03,South Wales Police,South Wales Police,-3.324109,51.590042,On or near JOHN PLACE,W01001264,Rhondda Cynon Taf 022F,Suspect charged
81248c704586bc8be6544c20413495567f1a3a3ed4db2f9bc4f835f66c2da664,2013-03,South Wales Police,South Wales Police,-3.418615,51.750971,On or near CAERLEON GROVE,W01001291,Merthyr Tydfil 003A,Suspect charged
a2e60c32af4d5947f3d9cd10a8d0cfe807f393876b967822480a54eba52abd49,2013-03,South Wales Police,South Wales Police,-3.239521,51.497846,On or near KEYSTON ROAD,W01001748,Cardiff 027B,Suspect charged
b06a16bfddb4436f7335dc5c81f960cfb37dec6ec8067adf3594cf8f4024f406,2013-03,South Wales Police,South Wales Police,-3.193755,51.501235,On or near PEN-Y-BRYN PLACE,W01001755,Cardiff 025A,Investigation complete; no suspect identified
8bc8070e44f74d935d5f0fc1d3ef52bf5afeb5a20ed3cf802829a6bbd0bd7da1,2013-03,South Wales Police,South Wales Police,-3.151993,51.523143,On or near THE HAWTHORNS,W01001818,Cardiff 009D,Suspect charged
fe0076360dff9789f219f4868bfa23e558354adf1c04b47bbe36017919f219cf,2013-03,South Wales Police,South Wales Police,-3.192260,51.481504,On or near CLOS DEWI SAINT,W01001857,Cardiff 042C,Suspect charged
6df5ddd26986e357b9a7f9768973cabd66c7bcc92ab3c7b2f11a16c964793cd8,2013-03,South Wales Police,South Wales Police,-3.939769,51.626172,On or near Pedestrian Subway,W01001955,Swansea 025F,Suspect charged
0b688a2dab858af2364c1a0fddb2ec6ccc8c1b8857ff9930831c0cf4c22b9f5b,2013-03,South Wales Police,South Wales Police,-3.972733,51.628671,On or near ELWY CRESCENT,W01000865,Swansea 019D,Suspect charged
f4ae53e2cc81fb8411fda856eb0e8efcf2c7ccfdeb5b44085bf1fde18dfaadb9,2013-03,South Wales Police,South Wales Police,-3.773056,51.598019,On or near THE UPLANDS,W01000949,Neath Port Talbot 018A,Suspect charged
559bff5edb5aa984e546c086d4fa3449822a19d6b6ee2d7782ac99955289a8e5,2013-03,South Wales Police,South Wales Police,-3.338258,51.654425,On or near PONTCYNON TERRACE,W01001145,Rhondda Cynon Taf 012C,Suspect charged
c6266929327a8ca7094f618a03f221fa470348b199fc4e46d44156c1e62ea491,2013-03,South Wales Police,South Wales Police,-3.380635,51.683643,On or near UNION STREET,W01001208,Rhondda Cynon Taf 006E,Suspect charged
651e350bf0aaf3098c1121db595e40303cfa0573d4943dfa5048f8f7c428a53d,2013-03,South Wales Police,South Wales Police,-3.467362,51.644025,On or near Parking Area,W01001285,Rhondda Cynon Taf 014D,Suspect charged
c1b77f9d5f4f1a9e3369916973d1fae8d39193e6dcd6ae92e46f04dd0c6b0d5b,2013-03,South Wales Police,South Wales Police,-3.351302,51.772085,On or near GLANMORLAIS,W01001296,Merthyr Tydfil 002B,Investigation complete; no suspect identified
1ba2aceeca416e1c0c958febecccf852f496c3364809c66082ab449d9bb23928,2013-03,South Wales Police,South Wales Police,-3.364854,51.758639,On or near COUNCIL STREET,W01001311,Merthyr Tydfil 002F,Suspect charged
bda80d4946141610d292cddb04f82b660dfaa357eae84a6dbdc1ee65f4c6892f,2013-03,South Wales Police,South Wales Police,-3.244575,51.473946,On or near CHEPSTOW CLOSE,W01001707,Cardiff 041C,Suspect charged
9ba443a64261ed78f93ce6d3fa6880d38f10ef9f9f247d9f7e983e746d45278e,2013-03,South Wales Police,South Wales Police,-3.143438,51.487169,On or near DALMUIR ROAD,W01001876,Cardiff 037D,Suspect charged
d9b673726a3370003a5f21c8e177911c34a98212ed0501d6b4ab4886fac782ef,2013-03,South Wales Police,South Wales Police,-3.171598,51.480516,On or near FFORD CHURCHILL,W01001939,Cardiff 032F,Offender given penalty notice
9169f08b1a4e090e46f2fb0f23dd0b6340a13c345785833c2a43d75521a2cf9c,2013-03,South Wales Police,South Wales Police,-3.942039,51.627213,On or near MATTHEW STREET,W01001955,Swansea 025F,Investigation complete; no suspect identified
2ef05347de0d03d87bac72c9ee7f94a8286d724aa78fcd4e05d3624dd6dba1e7,2013-03,South Wales Police,South Wales Police,-3.938921,51.630664,On or near VILLIERS STREET,W01000790,Swansea 016F,Offender given a caution
1ed6a191156b93eceb3a9151819d1189167e9449859f973ab25d8c896941bc18,2013-03,South Wales Police,South Wales Police,-3.921639,51.622109,On or near PORT TENNANT ROAD,W01000850,Swansea 021B,Suspect charged
2418fcdf6b7d1036aaffcc18e7a3f87ca4da53ac28b1855e71f48e073a22014d,2013-03,South Wales Police,South Wales Police,-3.724045,51.754340,On or near BRYNTEG,W01000965,Neath Port Talbot 002C,Suspect charged
919ff20a315d90b0d81977abff60d7a3af79a0865a1b6d02c9e2e9f80a97b48e,2013-03,South Wales Police,South Wales Police,-3.570905,51.504324,On or near Petrol Station,W01001035,Bridgend 014E,Suspect charged
8264cbccf1ab611c4dbfe86e311ce347b73932d9dad12fb2060ac456483afde0,2013-03,South Wales Police,South Wales Police,-3.262110,51.404970,On or near CASTLELAND STREET,W01001073,The Vale of Glamorgan 015E,Offender given a caution
a9622c2ab6443c2f161463f7650a3d6db6495450db4ce353c4c3f2de3362756c,2013-03,South Wales Police,South Wales Police,-3.357485,51.583780,On or near Park/Open Space,W01001182,Rhondda Cynon Taf 021A,Offender given a caution
4954f607e6c152f66f3eb0da967ee8b53c82d3ddf697594ddc1a786a9e5a20dd,2013-03,South Wales Police,South Wales Police,-3.338376,51.604933,On or near BRIDGE STREET,W01001228,Rhondda Cynon Taf 021D,Offender given a caution
76945b183fa6d3434d08af1ef01f145c3996528ccbdfe5983f732d3f1bfbdb7d,2013-03,South Wales Police,South Wales Police,-3.204997,51.481769,On or near Supermarket,W01001712,Cardiff 040D,Suspect charged
f2309a2d9c291c8403399450a55bdac00e1e58be965dceecf27d44746e6bc03a,2013-03,South Wales Police,South Wales Police,-3.189360,51.506755,On or near Hospital,W01001770,Cardiff 018B,Suspect charged
557996f4730e606f9bf1a60d2184e0f7335ea2a690d50e656f4ac342683b8936,2013-03,South Wales Police,South Wales Police,-3.100449,51.525535,On or near ST ARVANS CRESCENT,W01001878,Cardiff 011B,Suspect charged
b97dc70cdc77cde71459e415f8792451ba7ad3d5ea3c4631f729b732c5d34af9,2013-03,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Suspect charged
3789bcdee78b9c10223b7eac4b253aaba03b366f5f020b9d17bb549b37533524,2013-03,South Wales Police,South Wales Police,,,No location,,,Suspect charged
80bf40f09b1ceef4a14f6e65d0ca0a1df835bfd8bf5a86d5e1eae8a665c90f21,2013-03,South Wales Police,South Wales Police,-3.810108,51.594063,On or near ABBEYVILLE AVENUE,W01000957,Neath Port Talbot 017D,Suspect charged
27f83a1a3027d7cf9180113294d4f9497b86e57bda9a1ceb4bda314a9fc633af,2013-03,South Wales Police,South Wales Police,-3.577491,51.508129,On or near MARKET STREET,W01001021,Bridgend 014A,Suspect charged
e2d3b407226624fba604e786a2096057d04f93ef6e5e89b5f439694793d3a98e,2013-03,South Wales Police,South Wales Police,-3.275787,51.391684,On or near PAGET ROAD,W01001061,The Vale of Glamorgan 015C,Suspect charged
76389bf0ec36ccd5891995437f4a68cc45c60054d668857108d4875dcc70cfc0,2013-03,South Wales Police,South Wales Police,-3.407958,51.614064,On or near PORTH STREET,W01001229,Rhondda Cynon Taf 017B,Suspect charged
9491f2ce673af2a984c56a2a09fc9d9347b329538a6312da7e8e41977c038fd1,2013-03,South Wales Police,South Wales Police,-3.428463,51.583099,On or near PRICHARD STREET,W01001249,Rhondda Cynon Taf 024A,Suspect charged
b6d25f197fc4cff8dab72d4e20416545dfb6d5702a6544ebb9c9c5a4aed2c121,2013-03,South Wales Police,South Wales Police,-3.238794,51.474745,On or near BISHOPSTON ROAD,W01001707,Cardiff 041C,Offender given a caution
ca8b47ff61cc60488f5ae010d11ea6624bed11f858a2f1e1ed7463bf5e7bd8dd,2013-03,South Wales Police,South Wales Police,-3.183602,51.497498,On or near GELLIGAER LANE,W01001719,Cardiff 028B,Suspect charged
34af3eaf6d935dd4422e21030a76cdd4511bbc540bc8366f66b7809803181322,2013-03,South Wales Police,South Wales Police,-3.191636,51.524959,On or near PARC TY GLAS,W01001791,Cardiff 005A,Offender given a caution
6b3062107acef7c85de6194fd4d8cbc621965a03907858f10d5a3438a048119a,2013-03,South Wales Police,South Wales Police,-3.107055,51.516193,On or near PORT MADOC ROAD,W01001886,Cardiff 016D,Investigation complete; no suspect identified
b7adea89a14137ad9d05c6a3dc334bc2585b029fd102a6465ed505be81bb9933,2013-03,South Wales Police,South Wales Police,-3.168696,51.475698,On or near BRIGANTINE PLACE,W01001951,Cardiff 049E,Offender given a caution
6016588653dd58d00d6be1e3468c27114c494512530939ab74ab342b4117f64a,2013-03,South Wales Police,South Wales Police,-3.940116,51.619745,On or near GREEN DRAGON LANE,W01001955,Swansea 025F,Offender given a caution
1c851f1c4b13a6c9d891ee8065b995dff3671ee607a3f580a35bf1f037072a0f,2013-03,South Wales Police,South Wales Police,-3.950561,51.647701,On or near TUDOR ROAD,W01000821,Swansea 009E,Suspect charged
f5f0210056ebffb7ec52c9d0d7abedc40284293343c1656c0d62468285803dbc,2013-03,South Wales Police,South Wales Police,-4.056598,51.662608,On or near HEOL-CAE-GLOBE,W01000878,Swansea 007F,Suspect charged
99bc1e59edcdf8153032d25a04f7cf00f6a04d390b6b0917fb45f90ef1956e9f,2013-03,South Wales Police,South Wales Police,-3.849412,51.719513,On or near Supermarket,W01000948,Neath Port Talbot 004D,Suspect charged
e0122a262377656bc3104f13a7bdcfd1d235354a563ce3609b81f3d32575297a,2013-03,South Wales Police,South Wales Police,-3.580545,51.512242,On or near GERDDI QUARELLA,W01001023,Bridgend 014C,Suspect charged
fc7257c7613b8ddce98b3d11251b556aede7cddde155e643e09cb2783fb4b7f9,2013-03,South Wales Police,South Wales Police,-3.284589,51.399087,On or near MARKET STREET,W01001101,The Vale of Glamorgan 013E,Suspect charged
60a313fd89cf49b3c3e6ec66dc7588dbd9bb34be80dd08e334eabf9065299175,2013-03,South Wales Police,South Wales Police,-3.426515,51.615386,On or near APPLETREE AVENUE,W01001232,Rhondda Cynon Taf 020D,Suspect charged
0b313e971eaafc8bfc418029c534ef27a8351ff3237267a8359bfc34caed067d,2013-03,South Wales Police,South Wales Police,-3.358992,51.771880,On or near HEOL-Y-BRYNIAU,W01001295,Merthyr Tydfil 002A,Suspect charged
907d274c17416cf9db18298c2e6a1132698e5242ec02d88a11f9c4ea05ce986f,2013-03,South Wales Police,South Wales Police,-3.150881,51.490477,On or near BLANCHE STREET,W01001698,Cardiff 036E,Suspect charged
e34fa4251c1ade060001742ea2b9eb03cb6114b91c20793e23138b0b1be6894b,2013-03,South Wales Police,South Wales Police,-3.170949,51.486088,On or near RICHMOND CRESCENT,W01001832,Cardiff 033C,Offender given a caution
ccdd2092692c94c494d971eb29e219ac4aa14204cf93d0ebab1d4a87188e039c,2013-03,South Wales Police,South Wales Police,-3.166628,51.462959,On or near STUART PLACE,W01001943,Cardiff 048B,Investigation complete; no suspect identified
dce07d7b416bc16f996b6667e524e4f38ef732ff8280bfa75ad13a724df428a6,2013-03,South Wales Police,South Wales Police,-3.172704,51.468609,On or near OVERSTONE COURT,W01001952,Cardiff 049F,Investigation complete; no suspect identified
5e44e18bc23680ed0bd9a1c8596e1f77d1058ff8bf8b86a22c07d53507c70e82,2013-03,South Wales Police,South Wales Police,-3.941232,51.624907,On or near IVEY PLACE,W01001955,Swansea 025F,Suspect charged
eb55149df8ceb616eb601c12388ceecff94ee751cee937f7e6e0622e4b7a591a,2013-03,South Wales Police,South Wales Police,-3.991768,51.650911,On or near Supermarket,W01000760,Swansea 013A,Suspect charged
a450ab3901cb2b5054a306db03279ce29443b7d969c1675789ff7a19b4ca6c5a,2013-03,South Wales Police,South Wales Police,-3.980466,51.707971,On or near BWLCH Y GWYN,W01000803,Swansea 002F,Suspect charged
6d782635f0050de380ccac55749cb65166f53ffaa119b2e0b31889285619ccf3,2013-03,South Wales Police,South Wales Police,-3.809012,51.654005,On or near EXCHANGE ROAD,W01000934,Neath Port Talbot 008A,Suspect charged
c5aaca81416906071b859ba58132e0cf96f19fd4c275db0c8fe8cabeada5e594,2013-03,South Wales Police,South Wales Police,-3.780496,51.591828,On or near Parking Area,W01000951,Neath Port Talbot 018C,Suspect charged
31351dd490e090cf0e3f27310776d831fe4938ad721a396c2b2bd9d6fa8ea222,2013-03,South Wales Police,South Wales Police,-3.173869,51.439391,On or near LUDLOW LANE,W01001124,The Vale of Glamorgan 005C,Offender given a caution
10a331477ee5d07f877b4ea8728708f2767310e5582142cb567a7a09bba1ca08,2013-03,South Wales Police,South Wales Police,-3.383156,51.748750,On or near DIXON STREET,W01001307,Merthyr Tydfil 004C,Offender given a caution
85b4dc1c0244ac8c782085c22c0bc309c82f4af4c06f863b013854fa513f9ed1,2013-03,South Wales Police,South Wales Police,-3.305304,51.665685,On or near WILLIAMS TERRACE,W01001321,Merthyr Tydfil 007D,Suspect charged
a66cb0384385e90fe87cf0881a4eba64e2187f67999b2b5d614e0f06c2ba0f58,2013-03,South Wales Police,South Wales Police,-3.212386,51.485586,On or near CLIVE ROAD,W01001715,Cardiff 035B,Suspect charged
98427269d82d3b718a870549e02beb4c311c90656a8ce6fdf1acc189e8b32ea9,2013-03,South Wales Police,South Wales Police,-3.236857,51.497892,On or near FAIRWOOD CLOSE,W01001747,Cardiff 027A,Offender given a caution
09b076c75b97fe0b6fc5183ae30fd10e9dbe6659ecb444e9036f5258687eaeb5,2013-03,South Wales Police,South Wales Police,-3.122491,51.510382,On or near LLANGWM PLACE,W01001867,Cardiff 016B,Investigation complete; no suspect identified
bca68991c719a4c9370f2c7896e48fa5c8326de372f1557a172a81911463938a,2013-03,South Wales Police,South Wales Police,-3.172859,51.483651,On or near WINDSOR LANE,W01001939,Cardiff 032F,Suspect charged
3eb55b0c1e74a1a1dc90dae54b9e959c9108195d2e5c759b79cf15cd140e819a,2013-03,South Wales Police,South Wales Police,-3.976202,51.631031,On or near GEIRIOL ROAD,W01000758,Swansea 017D,Suspect charged
6631aea15084d1867590d4e2d9d843b935ac745fc56d64940e8538cec281d602,2013-03,South Wales Police,South Wales Police,-3.817188,51.600716,On or near HEOL CAE MORFA,W01000962,Neath Port Talbot 016D,Suspect charged
c796b4e93f81cc30d43ee55bb9713cf0e71a27664a79e31ac1aff290a1a1761f,2013-03,South Wales Police,South Wales Police,-3.175342,51.439619,On or near ARCOT LANE,W01001124,The Vale of Glamorgan 005C,Offender given a caution
072782bf0a6d8bc95481e5bac70a4d69ebfef328cd4204cf531348d0bb9f549b,2013-03,South Wales Police,South Wales Police,-3.413931,51.690036,On or near CROMER STREET,W01001142,Rhondda Cynon Taf 005F,Suspect charged
