Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c9e4f4bddd1b36c17e4a429b92304b3d64aa76c4d0a3d44357861bd2a1d378ee,2013-05,South Wales Police,South Wales Police,-3.911708,51.622990,On or near GELLI STREET,W01000849,Swansea 021A,Investigation complete; no suspect identified
90999108ebcdc67f667772ec12eead8eb4355117c223edacbfdd9de6a95792e8,2013-05,South Wales Police,South Wales Police,-3.911708,51.622990,On or near GELLI STREET,W01000849,Swansea 021A,Investigation complete; no suspect identified
77929661063cd9638c1f1cd2c4a9ed690d1f84a304987a4f1d8c79e71bd307f9,2013-05,South Wales Police,South Wales Police,-3.910789,51.623464,On or near GRAFOG STREET,W01000849,Swansea 021A,Investigation complete; no suspect identified
b76c69273503fd5a78ea3ec3763bcc9d04ec2f8f95bc9576d51c4a9b7efd6e4d,2013-05,South Wales Police,South Wales Police,-3.913386,51.623745,On or near DANYGRAIG ROAD,W01000849,Swansea 021A,Investigation complete; no suspect identified
1f46204a9eecc38be69f0241fbdbeeaf87da0e1e834c0505d610ca7bcca829c3,2013-05,South Wales Police,South Wales Police,-3.911708,51.622990,On or near GELLI STREET,W01000849,Swansea 021A,Investigation complete; no suspect identified
b6d8c6717be16e8bdcf3e1ddc7830f6ab48253ec11e3df3e27ddadb5926c2c37,2013-05,South Wales Police,South Wales Police,-3.928092,51.623028,On or near ST LEGER CRESCENT,W01000850,Swansea 021B,Investigation complete; no suspect identified
43128f30d1ab036533156fdf60c43855af84c3259ed5ee94ede75049e25ab84f,2013-05,South Wales Police,South Wales Police,-3.927745,51.621990,On or near MAES STREET,W01000850,Swansea 021B,Investigation complete; no suspect identified
14d98ca89dbd8601310add514e43202d0a8792eb3807ee4c5e61b1ca23145d52,2013-05,South Wales Police,South Wales Police,-3.919593,51.622232,On or near MONTON TERRACE,W01000850,Swansea 021B,Investigation complete; no suspect identified
bf5f44cd9786f1dd0859f7683459596e46ff33c21be6b9f73dd27bf420d97836,2013-05,South Wales Police,South Wales Police,-3.924632,51.620801,On or near LAMBERTS ROAD,W01000850,Swansea 021B,Investigation complete; no suspect identified
36d998c77d7c36eb63ff7451ef738e7e3c27f47e21ed293c7f9d59bbc631781d,2013-05,South Wales Police,South Wales Police,-3.930693,51.618948,On or near KING'S ROAD,W01000850,Swansea 021B,Investigation complete; no suspect identified
6f24f266efbddbeadae48f62d4e7a42eb444c817f69d990838b3683525647af3,2013-05,South Wales Police,South Wales Police,-3.930693,51.618948,On or near KING'S ROAD,W01000850,Swansea 021B,Investigation complete; no suspect identified
507cdbfe1e934b6cecaf347ef816a8f9e84eda2c7e33db4d7f4c00ec28a30a07,2013-05,South Wales Police,South Wales Police,-3.919593,51.622232,On or near MONTON TERRACE,W01000850,Swansea 021B,Investigation complete; no suspect identified
a6584b11fc913dec8a13939e35672b6a7f67d30a223e0cd07d3292f071933af7,2013-05,South Wales Police,South Wales Police,-3.930075,51.626520,On or near ELMHURST CRESCENT,W01000851,Swansea 021C,Suspect charged
cf813cf931b0643c8633f80d77ff6ee6d4aac405c51a418140b3094457da9acb,2013-05,South Wales Police,South Wales Police,-3.928670,51.624053,On or near PEN ISA COED,W01000851,Swansea 021C,Suspect charged
b6bf1f3e68d6638425cec2c6fbfeef0c706b212f930bc50bbb7fccd3c2001f89,2013-05,South Wales Police,South Wales Police,-3.923753,51.623594,On or near KINLEY STREET,W01000852,Swansea 021D,Investigation complete; no suspect identified
06b54885fc02dfce82c98702feb31974f1b4b48e013c0df764c377503f0aea7a,2013-05,South Wales Police,South Wales Police,-3.914562,51.622494,On or near YSGOL STREET,W01000852,Swansea 021D,Investigation complete; no suspect identified
d96b132fae3addf5ce6180e7d337a189ce44becf12c618c14e325776664855a8,2013-05,South Wales Police,South Wales Police,-3.918519,51.622115,On or near ORMSBY TERRACE,W01000852,Swansea 021D,Investigation complete; no suspect identified
f13b91f78201857828517d0341ec0220ab5f32604c65815dab9b37b300876576,2013-05,South Wales Police,South Wales Police,-3.922352,51.623590,On or near UPTON TERRACE,W01000852,Swansea 021D,Investigation complete; no suspect identified
e65aaf91a74680fa8cf67f92b148170d8a203c4d052e0dd74096a0232dd49862,2013-05,South Wales Police,South Wales Police,-3.916491,51.621986,On or near BAY STREET,W01000852,Swansea 021D,Offender given a caution
14cc58a3efb23e4449e71ac7e1d63b249bf31f52cbfcf622230b077def617309,2013-05,South Wales Police,South Wales Police,-3.917288,51.622045,On or near REGINALD STREET,W01000852,Swansea 021D,Offender given a caution
59b3b84199c3eb4bc728709f388500ad23592c4477b13a8a392dc2b368aafca6,2013-05,South Wales Police,South Wales Police,-3.924455,51.622773,On or near LEE STREET,W01000852,Swansea 021D,Investigation complete; no suspect identified
7eeb78f6463ec4ab2a7c3a299c3bea00f77e16db220e16b3b0595bce91e3459b,2013-05,South Wales Police,South Wales Police,-3.988052,51.626767,On or near Sports/Recreation Area,W01000853,Swansea 022A,Investigation complete; no suspect identified
805accde71b5f1681d5b9bf4a69934439a40e6cf8e57bfd52e80113920cf0ab3,2013-05,South Wales Police,South Wales Police,-4.007249,51.614561,On or near PARC Y FELIN,W01000856,Swansea 022D,Investigation complete; no suspect identified
780e70d0fb77972a98e009664498fc209b50c9369b80aaff3042793d26f364ee,2013-05,South Wales Police,South Wales Police,-4.000364,51.616639,On or near Parking Area,W01000856,Swansea 022D,Investigation complete; no suspect identified
3f58ed02a45fdf560ef551accb46135817fd30dd7cfff97a5d4cbf2226ddc9df,2013-05,South Wales Police,South Wales Police,-3.990713,51.617252,On or near PINETREE COURT,W01000857,Swansea 022E,Investigation complete; no suspect identified
c13f0dc7f7ad7ddefa528d448d7f9bf7fadbdafa4d5a3b6cb84081e7347b84ac,2013-05,South Wales Police,South Wales Police,-3.989837,51.616719,On or near PANTGWYN,W01000857,Swansea 022E,Investigation complete; no suspect identified
0fe6c8861b99a853494d47297284fbbef06d39afe0f51c70b3c0933e61b84cea,2013-05,South Wales Police,South Wales Police,-3.993434,51.600579,On or near Petrol Station,W01000860,Swansea 027C,Investigation complete; no suspect identified
4a1e6069968e91feddb8e8f153ad6935d452cf6742797d3561782dc61b74f4c0,2013-05,South Wales Police,South Wales Police,-3.993466,51.606567,On or near RIDGE ACRE,W01000861,Swansea 027D,Investigation complete; no suspect identified
4d288ed7e252693efd9fa33f521b6a451b001e55fa44f570b554e270cdb16802,2013-05,South Wales Police,South Wales Police,-3.986287,51.617138,On or near CORY STREET,W01000861,Swansea 027D,Investigation complete; no suspect identified
71174a39142134ea55e27539a8b2e74990201e564ff6d2a4bef65b16d88d4717,2013-05,South Wales Police,South Wales Police,-3.985277,51.609215,On or near Hospital,W01000861,Swansea 027D,Investigation complete; no suspect identified
966c91eb27ba2a5d3f0b17cc7ff7777de9eb8d13da805e79484cc37657e54e95,2013-05,South Wales Police,South Wales Police,-3.985277,51.609215,On or near Hospital,W01000861,Swansea 027D,Investigation complete; no suspect identified
74278db0973960094735ad77ea1985600a004d8120071e0f656a136051a03c78,2013-05,South Wales Police,South Wales Police,-3.984838,51.614366,On or near Sports/Recreation Area,W01000861,Swansea 027D,Investigation complete; no suspect identified
0782d37b0fd115d3d2aa5a45bed95f30b9ac2c5e485d942ba8e47772c2d8fbbe,2013-05,South Wales Police,South Wales Police,-3.989108,51.615895,On or near LEWIS STREET,W01000861,Swansea 027D,Investigation complete; no suspect identified
4ca769460fae61ef24ffe0b4fd13684ff30139fa35d5b712ba7b515f4cdebbc0,2013-05,South Wales Police,South Wales Police,-3.978382,51.609080,On or near Further/Higher Educational Building,W01000861,Swansea 027D,Investigation complete; no suspect identified
f4228f03605f2972939c211d4ef79db5f90ab87459bb01b4e0f94bd579e8b975,2013-05,South Wales Police,South Wales Police,-3.964711,51.630613,On or near GOMER GARDENS,W01000862,Swansea 019A,Investigation complete; no suspect identified
92e307ec2852829902de08b2336ad719ed3ef195f392de5ed7e3103060995fe4,2013-05,South Wales Police,South Wales Police,-3.965847,51.631169,On or near ELPHIN GARDENS,W01000862,Swansea 019A,Investigation complete; no suspect identified
fac76a77184a276fd0261d7f1bcaea1142b7a4f005aaabcadf78cd6eed0a75c9,2013-05,South Wales Police,South Wales Police,-3.965847,51.631169,On or near ELPHIN GARDENS,W01000862,Swansea 019A,Investigation complete; no suspect identified
02a7d1afd477862dbde5f921f82f8e9d6759b93e813ce7989a4f9c49902f3095,2013-05,South Wales Police,South Wales Police,-3.964707,51.629857,On or near GWENT ROAD,W01000862,Swansea 019A,Investigation complete; no suspect identified
c3be1dafe4a0f89c7fe70ad92a36298ec9b491569e5c962e82f1f772cc6bda77,2013-05,South Wales Police,South Wales Police,-3.964711,51.630613,On or near GOMER GARDENS,W01000862,Swansea 019A,Suspect charged
5fcb53f4591b2d90dc216adc9f7c17604f260ffee9ca7d306930780031d19504,2013-05,South Wales Police,South Wales Police,-3.972170,51.631018,On or near ELPHIN ROAD,W01000863,Swansea 019B,Investigation complete; no suspect identified
15111014274d27266354ba9b78db9165d0d8187214c61100bc9f19009ff2a2f6,2013-05,South Wales Police,South Wales Police,-3.969024,51.630442,On or near GWYLFA ROAD,W01000863,Swansea 019B,Suspect charged
a5ca6fae10772687042ab6a6f658f63066f8a60be051dab4f30aeee7414ded48,2013-05,South Wales Police,South Wales Police,-3.969024,51.630442,On or near GWYLFA ROAD,W01000863,Swansea 019B,Investigation complete; no suspect identified
a5ca6fae10772687042ab6a6f658f63066f8a60be051dab4f30aeee7414ded48,2013-05,South Wales Police,South Wales Police,-3.969024,51.630442,On or near GWYLFA ROAD,W01000863,Swansea 019B,Investigation complete; no suspect identified
f9c7718bc83880cea8936d8723a3110f843c89d9aa070a81338d88972a3591d8,2013-05,South Wales Police,South Wales Police,-3.958498,51.631634,On or near PEDROG TERRACE,W01000864,Swansea 019C,Investigation complete; no suspect identified
d3d671b34a644720098832bdaf490bc00390b7cd62b6ce038002673ef976063b,2013-05,South Wales Police,South Wales Police,-3.948252,51.629925,On or near LONG RIDGE,W01000864,Swansea 019C,Suspect charged
b20dad148a005c80a0de70a9eac9c991a2198ce6af3db35c43ddaaebe5d8065b,2013-05,South Wales Police,South Wales Police,-3.950793,51.631555,On or near TOWNHILL ROAD,W01000864,Swansea 019C,Suspect charged
3b73400c98998824ee1c424db06534580f09d3c3f9f5f4f96779889250693c26,2013-05,South Wales Police,South Wales Police,-3.956209,51.631834,On or near GWILI TERRACE,W01000864,Swansea 019C,Investigation complete; no suspect identified
89637523a070731450a0f12af549f5151e2ac2422c62470d762632c5021c6e5e,2013-05,South Wales Police,South Wales Police,-3.956209,51.631834,On or near GWILI TERRACE,W01000864,Swansea 019C,Investigation complete; no suspect identified
456b4cb91ea46fae704aa7296b9f572c43ecc78b5860659be5a405d6ef0b613a,2013-05,South Wales Police,South Wales Police,-3.956209,51.631834,On or near GWILI TERRACE,W01000864,Swansea 019C,Suspect charged
0a56eaf8682e1ea4ded755995f1c5d03a83eda7454f0d159215f7f661e99af7c,2013-05,South Wales Police,South Wales Police,-3.973167,51.626694,On or near TOWNHILL GARDENS,W01000865,Swansea 019D,Suspect charged
c3bf719f03bfe4478b41fb08608e3b9a6cad047f974b43b8b4eab6bb8a39987b,2013-05,South Wales Police,South Wales Police,-3.954535,51.626169,On or near TAN Y MARIAN ROAD,W01000866,Swansea 019E,Suspect charged
757ff5fadf0ed51c1274b909d9d2f757d8ddb7bd5dc0002371940d8a3bbe1c54,2013-05,South Wales Police,South Wales Police,-3.957859,51.627184,On or near EIGEN CRESCENT,W01000866,Swansea 019E,Investigation complete; no suspect identified
35eccc931bf30f63b3095411da346bed4d82e9a52877c388957bd000aa8ba54a,2013-05,South Wales Police,South Wales Police,-3.963965,51.623728,On or near TALIESYN ROAD,W01000867,Swansea 019F,Investigation complete; no suspect identified
5f2f5649a02ebbddfe026809e30e07d9ec339158f5e9c5dbe82aa1463b7cf702,2013-05,South Wales Police,South Wales Police,-3.964752,51.628553,On or near GWYNEDD GARDENS,W01000867,Swansea 019F,Investigation complete; no suspect identified
b15104178a422a30683d8c27b0629ccb66a04ce12682c203796c66e8ca428618,2013-05,South Wales Police,South Wales Police,-3.964752,51.628553,On or near GWYNEDD GARDENS,W01000867,Swansea 019F,Investigation complete; no suspect identified
4fa5b6ad309d95ccd18b0fd20c07093e918efe628b88caf2c993cd972115bec2,2013-05,South Wales Police,South Wales Police,-3.964752,51.628553,On or near GWYNEDD GARDENS,W01000867,Swansea 019F,Investigation complete; no suspect identified
0d28bc95bb5ad1253a88743e2908f2cb3656870303ef63b95f0737eb545a8e97,2013-05,South Wales Police,South Wales Police,-3.982014,51.628137,On or near Petrol Station,W01000868,Swansea 024B,Investigation complete; no suspect identified
1c53ada953acc8225e7bce4b04d700458de3e6375f0eaee8b186c577f5021901,2013-05,South Wales Police,South Wales Police,-3.978934,51.625410,On or near LON GER-Y-COED,W01000868,Swansea 024B,Investigation complete; no suspect identified
5c06ad1eefa7e2fab07491a503e26deab4ca9b7aa071f72e2ffcf39ca1bb2bbd,2013-05,South Wales Police,South Wales Police,-3.964891,51.619081,On or near MIRADOR CRESCENT,W01000869,Swansea 024C,Investigation complete; no suspect identified
5105b1b9d5f9a5d66fa9add7727e0287050ebf657d0f80459642876a35f2ee74,2013-05,South Wales Police,South Wales Police,-3.956969,51.623647,On or near FAIRFIELD TERRACE,W01000869,Swansea 024C,Investigation complete; no suspect identified
36e9595be6ed6321ac145e1925f68fa42b1831e11fc35cdd2e44df902cd79573,2013-05,South Wales Police,South Wales Police,-3.963524,51.621199,On or near HILLSIDE CRESCENT,W01000869,Swansea 024C,Suspect charged
c597fdd96bfd2ae9b69a902eb08d5f5d986e88a0db43a89c0c7c79224bc2f818,2013-05,South Wales Police,South Wales Police,-3.959150,51.620274,On or near HANOVER LANE,W01000871,Swansea 026B,Investigation complete; no suspect identified
8b73dcce92334dd150af12be107dbd5d38e44099fa812a56efda3efe9ec8a3ff,2013-05,South Wales Police,South Wales Police,-3.958487,51.616958,On or near CATHERINE STREET,W01000871,Swansea 026B,Investigation complete; no suspect identified
8f7724ec6a2ee8127abefafb13d34e54c7162995ae2e52b4e2ad9a8d96c82e17,2013-05,South Wales Police,South Wales Police,-3.957679,51.618312,On or near BRUNSWICK STREET,W01000871,Swansea 026B,Suspect charged
ea7a18c4b29995e5d198aea63ac7db927e36c7a510618c22d288cc5bc13a02cf,2013-05,South Wales Police,South Wales Police,-3.957617,51.615192,On or near ST HELEN'S ROAD,W01000871,Swansea 026B,Offender given a caution
7a6434c2cfbb3de118966e3b61150ea5a1680333deff3c9140d4b7c6ba85870c,2013-05,South Wales Police,South Wales Police,-3.957495,51.622101,On or near ROSEHILL TERRACE,W01000871,Swansea 026B,Suspect charged
c69c7de1091cd26aac0a321dcb0c5f1fe71dfcfbd0becfe00472a0f34d14ffd1,2013-05,South Wales Police,South Wales Police,-3.978924,51.619205,On or near PARC WERN ROAD,W01000872,Swansea 024E,Suspect charged
b395eee4a3467a79669fcf0bf296eeba1d1e1f6595c0b1705e9acbe21a46e1d4,2013-05,South Wales Police,South Wales Police,-3.971421,51.612093,On or near MALVERN TERRACE,W01000873,Swansea 026C,Investigation complete; no suspect identified
14240a06a453d74d5ba995acdc49bd5b3ec606574f8d2c558880f7cbd5190088,2013-05,South Wales Police,South Wales Police,-3.966634,51.617964,On or near GWYDR SQUARE,W01000874,Swansea 024F,Investigation complete; no suspect identified
574bf41f6b5427762d56bcea29cb15a2ce128dbb467196ff2871baa85f9a2805,2013-05,South Wales Police,South Wales Police,-3.966634,51.617964,On or near GWYDR SQUARE,W01000874,Swansea 024F,Investigation complete; no suspect identified
0c73efa1a1cfa92f734d9ed41cc0743bd4c8fb1ced26554d4db801eb2aacbebf,2013-05,South Wales Police,South Wales Police,-3.966634,51.617964,On or near GWYDR SQUARE,W01000874,Swansea 024F,Suspect charged
326ddb07fe6ba91608a12be4bce1b11cc14ce3af6c4fa2970e09a1e0987d0742,2013-05,South Wales Police,South Wales Police,-3.973237,51.616990,On or near KNOLL AVENUE,W01000874,Swansea 024F,Investigation complete; no suspect identified
9971e9fadcf9824d83776d15225d043c0471372f1fb2f2481eae837014a4a4ff,2013-05,South Wales Police,South Wales Police,-3.966634,51.617964,On or near GWYDR SQUARE,W01000874,Swansea 024F,Suspect charged
01dc5b53e320f1bdeb77d42cb92086ec3f3db247ca732182486bf95c5b878ef1,2013-05,South Wales Police,South Wales Police,-3.960775,51.617765,On or near Further/Higher Educational Building,W01000875,Swansea 026D,Investigation complete; no suspect identified
8da4e790195af377cc92ec0ddf85832c1d1364dd06078f3323cc1f7261c5320d,2013-05,South Wales Police,South Wales Police,-3.960775,51.617765,On or near Further/Higher Educational Building,W01000875,Swansea 026D,Investigation complete; no suspect identified
3bac2a3a162152729a4e661c36dd5df5cc670c93acaa096462c8d700978568df,2013-05,South Wales Police,South Wales Police,-4.052115,51.664512,On or near PENUEL CLOSE,W01000877,Swansea 007E,Investigation complete; no suspect identified
93b18ec6337a2cf80c8d36b6c9b3d7f421ea355c63617f49b657d85350ce8391,2013-05,South Wales Police,South Wales Police,-4.065742,51.665909,On or near CORPORATION ROAD,W01000878,Swansea 007F,Investigation complete; no suspect identified
0dadc4b9f78b0736fcb40e43ccf20c89db6239091d177d8c28f880a97bdfd6fb,2013-05,South Wales Police,South Wales Police,-4.056598,51.662608,On or near HEOL-CAE-GLOBE,W01000878,Swansea 007F,Investigation complete; no suspect identified
43bf688225ec3d92deea7e4276242f3d60fd591fb65e490270ebd3971ac43c2c,2013-05,South Wales Police,South Wales Police,-4.000672,51.588172,On or near HEATHWOOD ROAD,W01000881,Swansea 029C,Investigation complete; no suspect identified
b455051ea24e5140efe351e8f1b2e3fda532ed87eca67a02d78ab015a67a3249,2013-05,South Wales Police,South Wales Police,-4.005176,51.588176,On or near ACACIA ROAD,W01000881,Swansea 029C,Investigation complete; no suspect identified
8bc937e4c22626a0ca2de17e778e3633f6ba932f32449b0ae89e5b4391998ece,2013-05,South Wales Police,South Wales Police,-4.002408,51.586937,On or near ILSTON WAY,W01000881,Swansea 029C,Suspect charged
c448c477ff0fd188c48626f3f550e06f7a409b008d005779f0af023c2c7aa285,2013-05,South Wales Police,South Wales Police,-3.811694,51.606340,On or near RHODFA'R GLWYSTI,W01000883,Neath Port Talbot 016A,Investigation complete; no suspect identified
6c368faa6a4feed7637c1024baecc584338dc2800088d9050f046dc43c10b2c9,2013-05,South Wales Police,South Wales Police,-3.811396,51.604313,On or near Pedestrian Subway,W01000883,Neath Port Talbot 016A,Investigation complete; no suspect identified
df15fef48e2f05264a31c7b68caeab966caf0887251bc645719cc20fed4f3558,2013-05,South Wales Police,South Wales Police,-3.811396,51.604313,On or near Pedestrian Subway,W01000883,Neath Port Talbot 016A,Suspect charged
17e0737943c255846717cbd36352f9171f813113762453c07ed15126e6b10bf4,2013-05,South Wales Police,South Wales Police,-3.811486,51.604032,On or near Supermarket,W01000883,Neath Port Talbot 016A,Suspect charged
0d8f0b5ab3f89ec4c03f17a0230f6c47cd04bb6bdf6d2e367746eb45ce416997,2013-05,South Wales Police,South Wales Police,-3.815959,51.610078,On or near VILLAGE ROAD,W01000883,Neath Port Talbot 016A,Investigation complete; no suspect identified
2f2e917abd708e281dd2b59a365461e86569b4ded6d876edcc73907383fdc96e,2013-05,South Wales Police,South Wales Police,-3.785745,51.596109,On or near Pedestrian Subway,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
5ecebb837ab932fc0a715855e97695e4af6ca25fc6ccf607477a45d9ed3817bd,2013-05,South Wales Police,South Wales Police,-3.784092,51.597753,On or near Theatre/Concert Hall,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
ab527590e77cee3c170feb8e1154bf5e9a5416f368775ff6d9dbb2428b5ff7a6,2013-05,South Wales Police,South Wales Police,-3.785560,51.598378,On or near PENTYLA-BAGLAN ROAD,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
af475daabe752c82b859999e3e208165d235266e44d2ae14666afddbc7198d3e,2013-05,South Wales Police,South Wales Police,-3.792624,51.597371,On or near GLADYS STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
22c1103094b914274e5ec77e86d36c60dd408442288959306809375b7e9900df,2013-05,South Wales Police,South Wales Police,-3.792186,51.598700,On or near HOPKIN STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
4139e90cd9e8b0cc1cccd4150262bc47a7012c222bc42957308e72b79bea6379,2013-05,South Wales Police,South Wales Police,-3.785119,51.596694,On or near Shopping Area,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
8f16359334a8890a4cb1f4b4c17daf125675fa8b594f96b8db98fd029cba70e8,2013-05,South Wales Police,South Wales Police,-3.789202,51.597351,On or near DALRYMPLE STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
e18549e4f7cea2a3ed44e893a4290e04379dd8a0064fad29ab29f6e89534f862,2013-05,South Wales Police,South Wales Police,-3.790351,51.597945,On or near JOHN STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
af76063bb1b2ef44708c42fe07815c889c2cceae43da240923ecca28b3effc96,2013-05,South Wales Police,South Wales Police,-3.792624,51.597371,On or near GLADYS STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
4a451ee6c3aa550685956c243ece3a545f2f801e88aad432b5c4e69547c2ebcb,2013-05,South Wales Police,South Wales Police,-3.785119,51.596694,On or near Shopping Area,W01000884,Neath Port Talbot 017A,Suspect charged
06a4b4b55d10b8f53ed3ab7f0a6b5c545e626845a4703c84f29c355112816679,2013-05,South Wales Police,South Wales Police,-3.785119,51.596694,On or near Shopping Area,W01000884,Neath Port Talbot 017A,Suspect charged
55fed69d68d8203790aac5675454c9c37471a8ebb7e02dc4469ebf399cc1abd0,2013-05,South Wales Police,South Wales Police,-3.786521,51.597833,On or near Pedestrian Subway,W01000884,Neath Port Talbot 017A,Suspect charged
a45923fbb63a17ba2b3f369f8e4b8054f70c42cd2f5a99babdcff1579c0aa306,2013-05,South Wales Police,South Wales Police,-3.789640,51.599323,On or near LLEWELLYN STREET,W01000884,Neath Port Talbot 017A,Suspect charged
5a4b50a323a783ad197607cf2cc1de03986cb9d4cf4bdf44bde4f71e69bd0b15,2013-05,South Wales Police,South Wales Police,-3.785745,51.596109,On or near Pedestrian Subway,W01000884,Neath Port Talbot 017A,Suspect charged
d6e76e9b2d553a74eff7956c1c67dc3b0626048197846dc24f58341838700484,2013-05,South Wales Police,South Wales Police,-3.789202,51.597351,On or near DALRYMPLE STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
05e5c28d14f49980ab694bf973e32abe3227e34051a882ebf16a2d51d5adba5a,2013-05,South Wales Police,South Wales Police,-3.796287,51.596892,On or near HARLEQUIN ROAD,W01000885,Neath Port Talbot 017B,Investigation complete; no suspect identified
8de4dada3c90f352dbc659fa048cac137271e21c1a93dfb4bd9afb79e4d42375,2013-05,South Wales Police,South Wales Police,-3.794080,51.598779,On or near NEWTON AVENUE,W01000885,Neath Port Talbot 017B,Investigation complete; no suspect identified
194710e36f36a3efd5e5357ddf36fa01e75fe0ed6cd876f98126c282bcbac4c9,2013-05,South Wales Police,South Wales Police,-3.800350,51.599213,On or near Hospital,W01000885,Neath Port Talbot 017B,Investigation complete; no suspect identified
561a2194508af121285cb8f241bc3c441c0aaad382d2a65ace352ca7bd824b88,2013-05,South Wales Police,South Wales Police,-3.800350,51.599213,On or near Hospital,W01000885,Neath Port Talbot 017B,Offender given a caution
4fd392e2a81ead54a37e4a2abea1c1d11a2d8ea6aa2e55e67106ac1e8743c7d8,2013-05,South Wales Police,South Wales Police,-3.791842,51.595836,On or near LESLIE STREET,W01000886,Neath Port Talbot 017C,Investigation complete; no suspect identified
e88288c73fc2cb4e77442469b9115c12d2b3ae26b1092a15b10ed05bb57cdb3d,2013-05,South Wales Police,South Wales Police,-3.791842,51.595836,On or near LESLIE STREET,W01000886,Neath Port Talbot 017C,Investigation complete; no suspect identified
070529052b2c77c9fa645d56cffae3de74a29e2fbd3795deb70fcdcf27e2ffb9,2013-05,South Wales Police,South Wales Police,-3.793851,51.593315,On or near BOROUGH STREET,W01000886,Neath Port Talbot 017C,Investigation complete; no suspect identified
995a3ae3af7f7c76c008c7610a705f5aebe5a9b9180cb3c2b919d3a5df868ac1,2013-05,South Wales Police,South Wales Police,-3.797628,51.595739,On or near LILIAN STREET,W01000886,Neath Port Talbot 017C,Investigation complete; no suspect identified
77f31c1cfddcfdd628cbdc47ac080379cf705de917d0588bae653d974dbc3dc3,2013-05,South Wales Police,South Wales Police,-3.790988,51.596524,On or near ARTHUR STREET,W01000886,Neath Port Talbot 017C,Investigation complete; no suspect identified
5033b4a8f690b61eb6fe81de3a13ce3cfb40adc8d73b36674e089ffce82a1601,2013-05,South Wales Police,South Wales Police,-3.840014,51.714463,On or near BRYN LLEWELYN,W01000888,Neath Port Talbot 004A,Investigation complete; no suspect identified
acf33e4811d227ce770ca4dc106cad72de3b216634212e0b76b371c949dcf87d,2013-05,South Wales Police,South Wales Police,-3.845582,51.715410,On or near ALLTWEN HILL,W01000888,Neath Port Talbot 004A,Suspect charged
a3b08270c388bb04c0b29346a8acba6e96fece70697e6461a91d5380a4725023,2013-05,South Wales Police,South Wales Police,-3.842898,51.714202,On or near PEN-Y-GRAIG ROAD,W01000888,Neath Port Talbot 004A,Suspect charged
a3b08270c388bb04c0b29346a8acba6e96fece70697e6461a91d5380a4725023,2013-05,South Wales Police,South Wales Police,-3.842898,51.714202,On or near PEN-Y-GRAIG ROAD,W01000888,Neath Port Talbot 004A,Suspect charged
081f641d8bf7f277a820bedb58ba62c1958f1738b92313ac2538fe8dcdea251c,2013-05,South Wales Police,South Wales Police,-3.806086,51.614232,On or near BROOKSIDE CLOSE,W01000889,Neath Port Talbot 015A,Local resolution
981c6509d4752e94a038f472db76e79ac31ba29b2e32158d97d79577d581e194,2013-05,South Wales Police,South Wales Police,-3.813675,51.624528,On or near CRAWFORD GREEN,W01000891,Neath Port Talbot 015C,Investigation complete; no suspect identified
ad47141c5423ea659f54df69b4bd59ae132f51016627827d58ff200ad8e9cf01,2013-05,South Wales Police,South Wales Police,-3.806364,51.617969,On or near DICKINSON CLOSE,W01000892,Neath Port Talbot 015D,Suspect charged
4456f4e1062af1c4458a6be24460a41982cdbf4cf6ff04b084ba34605ed12cac,2013-05,South Wales Police,South Wales Police,-3.818761,51.644026,On or near FARM ROAD,W01000894,Neath Port Talbot 013A,Investigation complete; no suspect identified
85f920e4d48c8ec80c0c72d46e7d76504f4e068ecf17fecb8c4728780b500d0b,2013-05,South Wales Police,South Wales Police,-3.819183,51.634361,On or near STRYD CAROLINE,W01000895,Neath Port Talbot 013B,Investigation complete; no suspect identified
bc1832adf91bd2efbae8de3fa02a58e750b726939bdc7cf07f7f1bd598f0c783,2013-05,South Wales Police,South Wales Police,-3.817779,51.635022,On or near NEATH ROAD,W01000895,Neath Port Talbot 013B,Investigation complete; no suspect identified
93f08156dd4d13dc189da84df865b7d38fec661677a6c7964dfe64ec47a7ed29,2013-05,South Wales Police,South Wales Police,-3.818379,51.637009,On or near STRYD HOO,W01000895,Neath Port Talbot 013B,Suspect charged
55dd301be3a9a76ab1e3ea2c125b16408efbe7ae6314a080855e341daa3f412e,2013-05,South Wales Police,South Wales Police,-3.818379,51.637009,On or near STRYD HOO,W01000895,Neath Port Talbot 013B,Investigation complete; no suspect identified
93f08156dd4d13dc189da84df865b7d38fec661677a6c7964dfe64ec47a7ed29,2013-05,South Wales Police,South Wales Police,-3.818379,51.637009,On or near STRYD HOO,W01000895,Neath Port Talbot 013B,Suspect charged
