Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
54a080848b14b261cab689da1b9614b021bbe011a5ad362bcc15af445cb15b9f,2013-02,South Wales Police,South Wales Police,-3.163476,51.482782,On or near AUGUSTA STREET,W01001695,Cardiff 036B,Investigation complete; no suspect identified
9ab2cee801b492cf4902826c3deb332a2d594f3091fd2c2433906afee8774f0f,2013-02,South Wales Police,South Wales Police,-3.178312,51.496823,On or near ROBERT STREET,W01001718,Cardiff 028A,Investigation complete; no suspect identified
3f52fcf54d15217dd05e0b7936752254707c1c317684542823e57d78f8b14a35,2013-02,South Wales Police,South Wales Police,-3.153658,51.496052,On or near DERI CLOSE,W01001822,Cardiff 029A,Suspect charged
bab7ae6b42246c77e4e84b2d58a53b1fdc31b57bb4c939338bfe63c14314aedc,2013-02,South Wales Police,South Wales Police,-3.124511,51.506982,On or near CAEGLAS ROAD,W01001868,Cardiff 022D,Suspect charged
5074ecd0a2b0ef55ee05fe7b87d0ee4575f637cf68e6069734c70c26fe4821a0,2013-02,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Suspect charged
0927eb5f8cdd26bdd142e6055bd0b8a3472a56c273939135e31d1eaae9758325,2013-02,South Wales Police,South Wales Police,-3.943233,51.623048,On or near ORCHARD STREET,W01001955,Swansea 025F,Offender given a caution
a12127c6f1251597d3150f8e48321cef2c3a39cbcf4f1ab67d15492421b9cc0c,2013-02,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
ba5db24717a458224f9382ef4550c13c24db934f243fe5c76f70a1b6dfaef87d,2013-02,South Wales Police,South Wales Police,-3.757239,51.575776,On or near WERN ROAD,W01000968,Neath Port Talbot 019D,Investigation complete; no suspect identified
d21b7380d5181cc37e03b179f8b5bb9843cb0ea0c008af32b9a0cd0a10a72d69,2013-02,South Wales Police,South Wales Police,-3.576043,51.518759,On or near PENDRE,W01001038,Bridgend 011C,Investigation complete; no suspect identified
7b6de25f4e44a047f12a81fca7b380d376fa7d80a2a661c07e2a564bf877515b,2013-02,South Wales Police,South Wales Police,-3.703546,51.476718,On or near DOCK STREET,W01001046,Bridgend 018C,Investigation complete; no suspect identified
90a70988e1c3c083a6465c309188f67dc0575599a99f99c41174739983d4a719,2013-02,South Wales Police,South Wales Police,-3.196962,51.442188,On or near NORRIS CLOSE,W01001077,The Vale of Glamorgan 004C,Investigation complete; no suspect identified
a2c69bf0cce9c416c3fbb27c54b6f2ca12c96bfd76301afabcd175d58f8c3f9f,2013-02,South Wales Police,South Wales Police,-3.452880,51.716320,On or near DOWLAIS STREET,W01001148,Rhondda Cynon Taf 002A,Investigation complete; no suspect identified
35456a14ab93f15caf7c1e6c1064e35ab798d560c2c663313f18290d8eae1c9a,2013-02,South Wales Police,South Wales Police,-3.373137,51.541345,On or near ROAM ROAD,W01001194,Rhondda Cynon Taf 030B,Investigation complete; no suspect identified
b01684dfe2939bd1f4d4de8bb84697d8085a049e2415e406193170a686080207,2013-02,South Wales Police,South Wales Police,-3.416686,51.587315,On or near PRIMROSE COURT,W01001251,Rhondda Cynon Taf 024C,Suspect charged
2df75e9199eb9743040f54011a02684dd1cca8ce14e40335eeecf86e51bb40f8,2013-02,South Wales Police,South Wales Police,-3.214854,51.480363,On or near LANSDOWNE AVENUE WEST,W01001709,Cardiff 040A,Investigation complete; no suspect identified
f88765dd0f01818fac775ef865fb7bbef622514ff64e3937ffa1684e369f0a4d,2013-02,South Wales Police,South Wales Police,-3.190009,51.516712,On or near ST GILDAS ROAD,W01001771,Cardiff 018C,Investigation complete; no suspect identified
76c8eaec9561d44ca01b37062877e0e1ee5d454eba602a576328a35eb1162d53,2013-02,South Wales Police,South Wales Police,-3.174299,51.495389,On or near DAVIOT COURT,W01001837,Cardiff 030C,Investigation complete; no suspect identified
6b25c40012943d69880f7af966588fcde4e1285be3775220d32bf5d547e3e150,2013-02,South Wales Police,South Wales Police,-3.188720,51.477718,On or near CLARE PLACE,W01001862,Cardiff 042D,Investigation complete; no suspect identified
dd93c7c0def79fa044e26c42b1af92f23a67dbc0c621fe5c5df21664a90c081f,2013-02,South Wales Police,South Wales Police,-3.944426,51.620187,On or near Shopping Area,W01001955,Swansea 025F,Investigation complete; no suspect identified
bac7013e7c87297ccfe774fc4e994fc70e1d4eca7a0828b890ed042933d46244,2013-02,South Wales Police,South Wales Police,-3.972569,51.641218,On or near CLOS ADERYN DU,W01000761,Swansea 013B,Investigation complete; no suspect identified
6869ff6c38d6f3afa22d2d853ffe88f927f4b0e37ae4c58f3b923186252d5062,2013-02,South Wales Police,South Wales Police,-3.908237,51.624638,On or near ROBERT OWEN GARDENS,W01000849,Swansea 021A,Investigation complete; no suspect identified
295946b410506639929b238e8222a52d15e669094c13c636c72b21f6197a73b6,2013-02,South Wales Police,South Wales Police,-3.958498,51.631634,On or near PEDROG TERRACE,W01000864,Swansea 019C,Investigation complete; no suspect identified
9fcc67dfe477640088c7843d1149fd4b25eb58624d2eb9360df1a3c37fbd3c67,2013-02,South Wales Police,South Wales Police,-3.781215,51.593606,On or near STATION ROAD,W01000951,Neath Port Talbot 018C,Investigation complete; no suspect identified
0e3277e481e6795e2b9427ed6c98c1b0574458c987aea183e75169ab1f6bc1e9,2013-02,South Wales Police,South Wales Police,-3.259334,51.425331,On or near DANNOG Y COED,W01001072,The Vale of Glamorgan 009E,Investigation complete; no suspect identified
d94b58b7691258c659f14bd695e1f2c75084ae94a2921d135b95e4e092f5410b,2013-02,South Wales Police,South Wales Police,-3.265706,51.400345,On or near GLANFA DAFYDD,W01001073,The Vale of Glamorgan 015E,Investigation complete; no suspect identified
bb4063b3379b59eee4e9bcb0cb0080534852a66e34795a44bea191e3375c8f07,2013-02,South Wales Police,South Wales Police,-3.375728,51.541692,On or near YR ALLT,W01001195,Rhondda Cynon Taf 030C,Investigation complete; no suspect identified
5324a79d73bd6a73dc1001883ebe96e0537b1bab6824dd94d2d023f052fa6ac6,2013-02,South Wales Police,South Wales Police,-3.379551,51.535065,On or near ASH WALK,W01001243,Rhondda Cynon Taf 030E,Local resolution
704195a1503dbe3cd616ed7909821c2cc81fc7dab5af9d07041572c35e64fd56,2013-02,South Wales Police,South Wales Police,-3.458520,51.644576,On or near DANYCOED,W01001288,Rhondda Cynon Taf 014G,Suspect charged
4603db55df8bbd7f2c8e6a5256f9ffc03b18a9a65d12cbc0075afddf65f2cfea,2013-02,South Wales Police,South Wales Police,-3.198755,51.473830,On or near DUNRAVEN ROAD,W01001711,Cardiff 040C,Investigation complete; no suspect identified
f4182ee6ff2c54b9a9152c2c838bbc5a6539b89695e5550d151e1535bac9267e,2013-02,South Wales Police,South Wales Police,-3.113822,51.520086,On or near MEADVALE ROAD,W01001866,Cardiff 016A,Local resolution
e08331b673da70d7715deb8d68fdcfd1ed8374c5f3621d8d402c9ded374f7af0,2013-02,South Wales Police,South Wales Police,-3.095116,51.524992,On or near BASSALEG CLOSE,W01001880,Cardiff 013B,Investigation complete; no suspect identified
5dbe2741da2e213c52980421d7a10ac6e0da858d27d9dceab0098dcf54c52c5d,2013-02,South Wales Police,South Wales Police,-3.173758,51.478822,On or near MILLICENT STREET,W01001941,Cardiff 032G,Local resolution
4c5ef811e78a06b60972ff6aa36cf1600385d6aa98090a0e56978748866b451e,2013-02,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b7d0c20775857cce673e9afe151e53ea034d28de547e2cc269568c602a331c1e,2013-02,South Wales Police,South Wales Police,-3.810176,51.654940,On or near CECIL STREET,W01000934,Neath Port Talbot 008A,Suspect charged
8e6966f13090a8658ead1a89edcbefb28c9fa32c5a13d6c265ca1b8d6fd3ed74,2013-02,South Wales Police,South Wales Police,-3.368018,51.392667,On or near FONMON ROAD,W01001117,The Vale of Glamorgan 014B,Suspect charged
b3eaecc683b2ecde43812648b971a6f2b0c155b1d17e5b9bf8b41b90a001f317,2013-02,South Wales Police,South Wales Police,-3.383360,51.683800,On or near WOODLAND STREET,W01001208,Rhondda Cynon Taf 006E,Investigation complete; no suspect identified
c7da0a01d2075e75241475bd86a6fcc992bf41179b8a5fe544995c5637a65e2f,2013-02,South Wales Police,South Wales Police,-3.426369,51.571543,On or near PENYGARREG ROAD,W01001252,Rhondda Cynon Taf 024D,Investigation complete; no suspect identified
0ecd4ec0122e21d5e6c8a072e2aea556e38f4bd514d33b2c360413bb35097225,2013-02,South Wales Police,South Wales Police,-3.524690,51.651145,On or near OCEAN STREET,W01001271,Rhondda Cynon Taf 010C,Investigation complete; no suspect identified
23f38cdb686d76db70afc85657618bded4f0d3e93385b137fc29987fd8137a81,2013-02,South Wales Police,South Wales Police,-3.432695,51.641909,On or near FERNDALE ROAD,W01001275,Rhondda Cynon Taf 013C,Suspect charged
dfa56615d9248ebb3c56d5af422c477678d03f4f69fc0ebb50d4bd22303a816c,2013-02,South Wales Police,South Wales Police,-3.368553,51.762121,On or near HILLCREST,W01001309,Merthyr Tydfil 008E,Investigation complete; no suspect identified
0e1f75f976db94afada67f18f11c23c675e1e4327e6ce0678df364a78e901e35,2013-02,South Wales Police,South Wales Police,-3.260355,51.477572,On or near SNOWDEN ROAD,W01001741,Cardiff 039E,Investigation complete; no suspect identified
4b9ffe7d6f9dc28390e9949c8ec99a3f29289c8d3f57fc1cc6381d2a6c38966b,2013-02,South Wales Police,South Wales Police,-3.298036,51.531185,On or near MOUNTAIN ROAD,W01001819,Cardiff 014D,Suspect charged
1e0b2dd16ab9a29245442838f02090b41e5a73a0276359a88fe828d8cba1a598,2013-02,South Wales Police,South Wales Police,-3.219000,51.512161,On or near Supermarket,W01001891,Cardiff 020C,Offender given a caution
5fd1d4202fb926c55a615b33ffefe485ba7db899e560b27a4a866562af564e5c,2013-02,South Wales Police,South Wales Police,-3.181969,51.480610,On or near Sports/Recreation Area,W01001939,Cardiff 032F,Investigation complete; no suspect identified
50f5397e4f1d4195b7a9006a254dac5bff7986e1c00ee70d4992d3a5da1fa277,2013-02,South Wales Police,South Wales Police,-3.200768,51.525783,On or near Petrol Station,W01001953,Cardiff 005G,Suspect charged
dfdee288c03fb26d26b8a42e9677312f4d8b015219cf7a7707c5926fc5c27296,2013-02,South Wales Police,South Wales Police,-3.956380,51.614314,On or near BOND STREET,W01000749,Swansea 026A,Suspect charged
0c1543b628905d7b0edfb69bf3268f8633e086b2025371166edc1d1b4b32f04b,2013-02,South Wales Police,South Wales Police,-4.029234,51.667652,On or near GORSEINON ROAD,W01000773,Swansea 005A,Investigation complete; no suspect identified
b4dc48b2851e29e6840be8521b79c6b54277cc32fe78115b7b4ff44f21b5bc87,2013-02,South Wales Police,South Wales Police,-4.064970,51.661633,On or near CLOS RHANDIR,W01000802,Swansea 007D,Suspect charged
041719560ad111e5006a951b129b87e08dcd9e58c03de5c11358b81533919a9a,2013-02,South Wales Police,South Wales Police,-3.982362,51.653993,On or near OAKFORD PLACE,W01000830,Swansea 011A,Investigation complete; no suspect identified
72b8a824036055881b2e9d22d156171a082221b58a71241edddcd9bf0e8a8e07,2013-02,South Wales Police,South Wales Police,-3.701200,51.506534,On or near Petrol Station,W01001000,Bridgend 010B,Offender given a caution
478c417d150ec3395ec64c5031cd7e7a83954fe279641a9d523ba73125ea8994,2013-02,South Wales Police,South Wales Police,-3.639925,51.603022,On or near MAESGWYN,W01001016,Bridgend 005C,Suspect charged
c4bbb712ba1ee5825aaeea8984c565316833e6711c79bb0e8730b6cbfc2fea61,2013-02,South Wales Police,South Wales Police,-3.259213,51.431392,On or near PORT ROAD,W01001086,The Vale of Glamorgan 006A,Investigation complete; no suspect identified
e449dffe958876f9af3c20172829e84bc3ac40ece95d310e927380f6ade7c02c,2013-02,South Wales Police,South Wales Police,-3.472192,51.624938,On or near Park/Open Space,W01001167,Rhondda Cynon Taf 016B,Suspect charged
33db9699c3bb69e960117011fd32637dad5dcb3183d67180e8d49deedea06112,2013-02,South Wales Police,South Wales Police,-3.148592,51.490509,On or near SPRING GARDENS PLACE,W01001697,Cardiff 036D,Suspect charged
65ee75a43d580e80550589f9f0ef106fc148550b3702e2825b93b4b052d425c3,2013-02,South Wales Police,South Wales Police,-3.194910,51.500252,On or near NORTH ROAD,W01001756,Cardiff 025B,Investigation complete; no suspect identified
8f20ba4f595e308bded90d8dba959a4d822b4b8a4614c71a544546ef4a20b9b4,2013-02,South Wales Police,South Wales Police,-3.098612,51.524087,On or near MALPAS CLOSE,W01001879,Cardiff 013A,Suspect charged
3eccaf50ecef3de9b942cf99b66d04e9efa54991eff00970c82f3f3faf8db302,2013-02,South Wales Police,South Wales Police,-3.218911,51.513708,On or near RIALTO COURT,W01001891,Cardiff 020C,Suspect charged
3fcf7f1c12894401efe59c87814e241c614147b4a63dc8a12d289f535dfb571f,2013-02,South Wales Police,South Wales Police,-4.008586,51.638287,On or near LOGIN ROAD,W01000756,Swansea 017B,Suspect charged
c5904dd2d2df69ff0abd0c8a0eb7feb723f866cbae8ba9954cedbda81893515f,2013-02,South Wales Police,South Wales Police,-3.925976,51.661047,On or near BANWELL STREET,W01000814,Swansea 008E,Suspect charged
82301ee5f419eecf127cd6ec028b0e8feb24bf5665143c35bd13fe6894a96dfc,2013-02,South Wales Police,South Wales Police,-3.773007,51.616382,On or near CEFNCOED ROAD,W01000901,Neath Port Talbot 014D,Suspect charged
ec5839194707a25e253c2006a7c805581059126dd9abe39f7a84fbbbd4c72f81,2013-02,South Wales Police,South Wales Police,-3.441950,51.712202,On or near MERCHANT STREET,W01001150,Rhondda Cynon Taf 003B,Suspect charged
b9393ccaf1a58dc5456aa6879395629fd7688ba520bf08ea4a123cb3e4b3d9b0,2013-02,South Wales Police,South Wales Police,-3.546098,51.678767,On or near WYNDHAM STREET,W01001268,Rhondda Cynon Taf 007D,Investigation complete; no suspect identified
a2fd68630402de720c8996928614f71fda40231dd607b0ddaade518855d3a33a,2013-02,South Wales Police,South Wales Police,-3.385504,51.763945,On or near Hospital,W01001299,Merthyr Tydfil 008A,Suspect charged
1417a9c6f29e822d036ca916edb9c6bc67e697a561f230f57d7fd06d9eddb290,2013-02,South Wales Police,South Wales Police,-3.377435,51.741651,On or near A4054,W01001318,Merthyr Tydfil 005D,Suspect charged
9764e664aadf441ac82676519e9a7f130cb9a1aa3bed32f290c57daa0c05f178,2013-02,South Wales Police,South Wales Police,-3.249685,51.482857,On or near RED BRINK COURT,W01001739,Cardiff 039C,Offender given a caution
4309d996642102343e8728702ead4442e35d19bf58a3a6b6d9bd2dd9d4efab2d,2013-02,South Wales Police,South Wales Police,-3.138897,51.523379,On or near Petrol Station,W01001811,Cardiff 009A,Suspect charged
096e63aea602acd43534c041481f0c446741a3779bbb0f536b5883e1b6370807,2013-02,South Wales Police,South Wales Police,-3.140193,51.482354,On or near WILLOWS AVENUE,W01001871,Cardiff 037B,Investigation complete; no suspect identified
f2e214bb27f60ead239dcacb67913f7e1018de46c0f985570a63c86c259d00d6,2013-02,South Wales Police,South Wales Police,-3.232764,51.512790,On or near HEOL PENLAN,W01001888,Cardiff 010A,Suspect charged
febcdec33378b27d19ca75af7c93ffddccf75ae5e8e50c77f8bcf53c82e42c5d,2013-02,South Wales Police,South Wales Police,-3.173308,51.480948,On or near Nightclub,W01001939,Cardiff 032F,Suspect charged
8243e64564adbd1c61a4723e13950b81f1b20f73d3e7cd406f333c5f411e96fb,2013-02,South Wales Police,South Wales Police,-3.166066,51.464071,On or near NEW GEORGE STREET,W01001942,Cardiff 049B,Suspect charged
726921ada058250501c923619a14f68360e2ff51f8d891929085e877f482c442,2013-02,South Wales Police,South Wales Police,-3.846888,51.723303,On or near WOODLAND STREET,W01000946,Neath Port Talbot 004B,Investigation complete; no suspect identified
5e0f692df30a12e1aad857526f59399f4eeb4a2641d1d4220f73fcd748de8dd4,2013-02,South Wales Police,South Wales Police,-3.826873,51.604936,On or near WAGNER ROAD,W01000964,Neath Port Talbot 016F,Investigation complete; no suspect identified
f64de5d2b54baca5616449e6dd3d91640a05408a00607cdb2e8391e0d3ac6f9a,2013-02,South Wales Police,South Wales Police,-3.575861,51.509320,On or near A4061,W01001021,Bridgend 014A,Investigation complete; no suspect identified
14eecb5a778cd7b828305b65d9b1f74844d2e0cd63f47044fee8d212f3add4ad,2013-02,South Wales Police,South Wales Police,-3.281912,51.401014,On or near EAST STREET,W01001101,The Vale of Glamorgan 013E,Investigation complete; no suspect identified
438786a8f3e81c7e1ed1d1ac1c3c1f32117a7762224272c1b139c51187fe7e30,2013-02,South Wales Police,South Wales Police,-3.416105,51.403165,On or near RECTORY ROAD,W01001121,The Vale of Glamorgan 014E,Local resolution
34a80cf2a488931f2fdf1f6afb84e4e6c1b9538437505ac5463e755a44663b85,2013-02,South Wales Police,South Wales Police,-3.269373,51.563725,On or near HEOL-Y-BWNSI,W01001240,Rhondda Cynon Taf 026C,Investigation complete; no suspect identified
cf0b0d819a674b5ef6a9d311725301af65c7a5f612d5eeb5637cbd9d26308c2b,2013-02,South Wales Police,South Wales Police,-3.169309,51.469838,On or near SOUTH LOUDOUN PLACE,W01001699,Cardiff 049A,Investigation complete; no suspect identified
024e3e0a5c3ab4c4401d27e723c54d93b640ea34deadf3f60eb0b85a57002781,2013-02,South Wales Police,South Wales Police,-3.168455,51.519221,On or near LLANDENNIS AVENUE,W01001732,Cardiff 019A,Investigation complete; no suspect identified
896b5bf5a05d725cfed5f92f31373527abbf9bcd4c0b7a36bea80a4613c6775c,2013-02,South Wales Police,South Wales Police,-3.249685,51.482857,On or near RED BRINK COURT,W01001739,Cardiff 039C,Investigation complete; no suspect identified
33f22553e8ba0e16afdbce1f9f94386c73130f11a2b84840d0bc751e19ebfe92,2013-02,South Wales Police,South Wales Police,-3.190009,51.474693,On or near JUBILEE STREET,W01001764,Cardiff 044A,Suspect charged
bc27d5c983d0d07502f138623a2520481d63f016936dd2a30882ee6e6cd7f9b6,2013-02,South Wales Police,South Wales Police,-3.125626,51.503698,On or near DOWNTON ROAD,W01001863,Cardiff 022A,Investigation complete; no suspect identified
a29d5edb2a530a8ca0e413eef861221a4976b464b4debc192af75c3f7452f842,2013-02,South Wales Police,South Wales Police,-3.112196,51.511910,On or near BRO ATHRO,W01001886,Cardiff 016D,Suspect charged
c907fb8be387b10263efcc312ffdeb509784005018fd5a69f9cf81a9ee7e6c71,2013-02,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Local resolution
6c9e21f204a3abbbc923c643b660702ae2db014e756624124ed4c893e46f0a49,2013-02,South Wales Police,South Wales Police,-3.843711,51.656945,On or near BURROWS ROAD,W01000913,Neath Port Talbot 010B,Investigation complete; no suspect identified
7b35589e29d4cf300d9f235efe61847322564784105950442cbebfc87b76b948,2013-02,South Wales Police,South Wales Police,-3.881034,51.789654,On or near HEOL-CAE-GURWEN,W01000928,Neath Port Talbot 020C,Investigation complete; no suspect identified
726921ada058250501c923619a14f68360e2ff51f8d891929085e877f482c442,2013-02,South Wales Police,South Wales Police,-3.846888,51.723303,On or near WOODLAND STREET,W01000946,Neath Port Talbot 004B,Investigation complete; no suspect identified
8802cac541c52054c12de0d2e869db073fc40606f2732ecf9bf1fdb1a9c2f82e,2013-02,South Wales Police,South Wales Police,-3.694378,51.522666,On or near MORGAN COURT,W01001001,Bridgend 010C,Investigation complete; no suspect identified
257b54b9d22eb332db090a2861d9ef42d6e9bf0e96649f871860d2e4ffec7c90,2013-02,South Wales Police,South Wales Police,-3.280402,51.407703,On or near BARRIANS WAY,W01001093,The Vale of Glamorgan 013C,Investigation complete; no suspect identified
dd2233634aaf783f72e78fb8cb4d832542639e0fa5a3cae4d6a9d40c7d4fb818,2013-02,South Wales Police,South Wales Police,-3.320123,51.552105,On or near HEOL-Y-FFYNNON,W01001197,Rhondda Cynon Taf 027C,Investigation complete; no suspect identified
72f4bdc86131556f06d4ed4693a68020f257a4e98bc90d0714fdb11729866200,2013-02,South Wales Police,South Wales Police,-3.450876,51.617021,On or near HILL STREET,W01001218,Rhondda Cynon Taf 018B,Investigation complete; no suspect identified
cf9370af9466907923ed3d8126004f228f8a0cfb4a2f0d561e3d9b66764f8f54,2013-02,South Wales Police,South Wales Police,-3.184243,51.498903,On or near ALLENSBANK ROAD,W01001726,Cardiff 028E,Local resolution
6058639dbca37803432764f0b656ca3f0055c39a66a1f21780f331429aff9b23,2013-02,South Wales Police,South Wales Police,-3.224883,51.493486,On or near HARDWICKE COURT,W01001782,Cardiff 026D,Investigation complete; no suspect identified
30c7553b72b5ba5a7b686ebcc6494d26d87dcc3916c94cddb42fff6de7298b36,2013-02,South Wales Police,South Wales Police,-3.152725,51.499038,On or near FOSTER DRIVE,W01001822,Cardiff 029A,Investigation complete; no suspect identified
48ae5efb2dc46635a7f6613297c68793f5d16804d5d21e229e8af220d9c1a700,2013-02,South Wales Police,South Wales Police,-3.187546,51.476336,On or near CLARE ROAD,W01001856,Cardiff 042B,Investigation complete; no suspect identified
d60bc6eaffda5db42a8e8f417a7a842e665cfe6434de1d03b55606fc9497df3c,2013-02,South Wales Police,South Wales Police,-3.108933,51.518190,On or near ABERGELE CLOSE,W01001883,Cardiff 016C,Investigation complete; no suspect identified
69bd0ddea66a5e56c2e83b887578ee62f05cbb8fc51acd03bb046046ae337500,2013-02,South Wales Police,South Wales Police,-3.944004,51.627882,On or near DYFATTY STREET,W01001955,Swansea 025F,Investigation complete; no suspect identified
15e332aae0e4a55255d5487613c4900a8417c2d8a801ae151d4d1bcdbdc87bda,2013-02,South Wales Police,South Wales Police,-3.949530,51.664435,On or near SECOND AVENUE,W01000817,Swansea 009A,Investigation complete; no suspect identified
7b77ff6a4657ffd9c621afca62c54e9fbf96b090f6078ad5606cfc8889a985ce,2013-02,South Wales Police,South Wales Police,-3.776156,51.586417,On or near WEST END,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
f56da8f4305131a6b3cc04aa0fbb1c92bd7b4cd743802851264162edaa8d387b,2013-02,South Wales Police,South Wales Police,-3.596952,51.540885,On or near Parking Area,W01000974,Bridgend 006A,Offender given penalty notice
b5a5bf6b9457835cdd47330e83f5c856141b14c87bd9107808f854c08aa2e8ce,2013-02,South Wales Police,South Wales Police,-3.602836,51.511346,On or near ERW DEG,W01000990,Bridgend 017B,Investigation complete; no suspect identified
c81915ab14cb8421e603181cff10420464412be72a94ad4dccc9690336a03c44,2013-02,South Wales Police,South Wales Police,-3.655646,51.609644,On or near Parking Area,W01001014,Bridgend 002A,Investigation complete; no suspect identified
1158087d19479c6a4d4cffb406a6fa8cdf7f8693783eb3d863265aec0bdc0e8c,2013-02,South Wales Police,South Wales Police,-3.270220,51.406572,On or near SPENCER STREET,W01001063,The Vale of Glamorgan 012A,Investigation complete; no suspect identified
95f80ef56617dfcbb9b81047bdf9ef79df3586a82fb719a34d531a9baa32d0f8,2013-02,South Wales Police,South Wales Police,-3.276264,51.421236,On or near DOROTHY AVENUE,W01001097,The Vale of Glamorgan 007F,Investigation complete; no suspect identified
d669969a8bfaab8c45798e826840177d7d9070a219bdf7ba11cdfaa77028006e,2013-02,South Wales Police,South Wales Police,-3.186341,51.446531,On or near Petrol Station,W01001126,The Vale of Glamorgan 005E,Investigation complete; no suspect identified
e410d1a4e7bac223db0c85f95f3991cb07d77d03d64a9ee14a9aaaa5c6c1566b,2013-02,South Wales Police,South Wales Police,-3.338376,51.604933,On or near BRIDGE STREET,W01001228,Rhondda Cynon Taf 021D,Local resolution
d2ac73f75b8aa43fbd8f2c2fad6901b7923da6f2767f957e72dbdcad11c5ce47,2013-02,South Wales Police,South Wales Police,-3.406678,51.753758,On or near HEOL PARC GLAS,W01001292,Merthyr Tydfil 004A,Investigation complete; no suspect identified
f10067dbb32f19289219235e9e474f8d810efcf30525c49c09500013c8816b71,2013-02,South Wales Police,South Wales Police,-3.180725,51.495998,On or near WHITCHURCH PLACE,W01001720,Cardiff 028C,Investigation complete; no suspect identified
1f84f94b2a30596c53bf6b1443ebddefb329055ed50015fb28e5413666467944,2013-02,South Wales Police,South Wales Police,-3.232178,51.522571,On or near TY CELYN MEWS,W01001894,Cardiff 010C,Investigation complete; no suspect identified
dd39843d2c7355761234beb6b6020766474dee8d4b4d6d8f44e9117c4e30d3de,2013-02,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
f56da8f4305131a6b3cc04aa0fbb1c92bd7b4cd743802851264162edaa8d387b,2013-02,South Wales Police,South Wales Police,-3.596952,51.540885,On or near Parking Area,W01000974,Bridgend 006A,Offender given penalty notice
b18c4d5a8958c4902fc80b49be2b618219189dff340c11253529dbd2dcda3139,2013-02,South Wales Police,South Wales Police,-3.662067,51.619363,On or near CORONATION TERRACE,W01000995,Bridgend 001E,Investigation complete; no suspect identified
20d0eedb2d703af2fd87e10b54219d9dfd0a2ae44b7f0d43e503624f9368459b,2013-02,South Wales Police,South Wales Police,-3.693837,51.483629,On or near PARC-Y-BERLLAN,W01001045,Bridgend 019D,Investigation complete; no suspect identified
8f7933a54d8a631d41869012f9837170f0bcb776cc9e76b3788ccd6c5f6211c6,2013-02,South Wales Police,South Wales Police,-3.416105,51.403165,On or near RECTORY ROAD,W01001121,The Vale of Glamorgan 014E,Local resolution
6d9fa7e57d135ff66336101c505fea18c804cea28104a371626eec55a8c74643,2013-02,South Wales Police,South Wales Police,-3.234306,51.481860,On or near BARNARD AVENUE,W01001706,Cardiff 041B,Investigation complete; no suspect identified
6b6a0bc7ffa5c6a1f7627a8a485ebbfbb915aaa9bafb3860deb9db2c0dda11f0,2013-02,South Wales Police,South Wales Police,-3.200934,51.478924,On or near KITCHENER ROAD,W01001713,Cardiff 040E,Investigation complete; no suspect identified
74be2e6cd591417551b1669669475d9b39af5cf0cc5d406604be48695e3efb0e,2013-02,South Wales Police,South Wales Police,-3.214377,51.491150,On or near HOWELL'S CRESCENT,W01001781,Cardiff 026C,Investigation complete; no suspect identified
af10cd35effc69337c73d9897a5eb2801db5079b0ecec06f2836671551946d42,2013-02,South Wales Police,South Wales Police,-3.146646,51.524868,On or near PENTWYN DRIVE,W01001816,Cardiff 009B,Investigation complete; no suspect identified
78740fc50449063ea48f86fa5f8a69726954c5b28727154787061487bb755fee,2013-02,South Wales Police,South Wales Police,-3.100449,51.525535,On or near ST ARVANS CRESCENT,W01001878,Cardiff 011B,Investigation complete; no suspect identified
1f84f94b2a30596c53bf6b1443ebddefb329055ed50015fb28e5413666467944,2013-02,South Wales Police,South Wales Police,-3.232178,51.522571,On or near TY CELYN MEWS,W01001894,Cardiff 010C,Investigation complete; no suspect identified
43c7b55971a6d699f88d5c1bf4b4534c612834b85716bb24abe32082e020db1e,2013-02,South Wales Police,South Wales Police,-3.243040,51.512277,On or near MAES Y LLECH,W01001948,Cardiff 006E,Investigation complete; no suspect identified
e46e3f0ab87ee881add841f71245ebdc3a81e6562125af2a28d0cb5e0c1d401c,2013-02,South Wales Police,South Wales Police,-3.942954,51.621578,On or near COLLEGE STREET,W01001955,Swansea 025F,Local resolution
1c20cb90280d75a26f810ceba2b55079bb5b29745f12e24ab992240426f9c22e,2013-02,South Wales Police,South Wales Police,-3.998990,51.625475,On or near RUSTIC CLOSE,W01000855,Swansea 022C,Investigation complete; no suspect identified
55b310dd5e9f3408729b78482923d44afff88c6ec7c3e3916a3a9a0b25959a6f,2013-02,South Wales Police,South Wales Police,-3.653729,51.635164,On or near WESLEY STREET,W01000993,Bridgend 001C,Investigation complete; no suspect identified
d77018272d60ba43900f913e9f0a46080ee4471c3a4299825b95565da30eb30c,2013-02,South Wales Police,South Wales Police,-3.578655,51.538444,On or near HEOL MAENDY,W01001056,Bridgend 007D,Investigation complete; no suspect identified
