Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f6d0d1ffc2c43d0a1d82afb35bded77220e68fbb3320610d87b1717d12e793df,2013-10,South Wales Police,South Wales Police,-3.903606,51.658255,On or near NANTYFFIN ROAD,W01000794,Swansea 010A,Suspect charged
ffb8b9073a45e7296cabc8043017c51b60fefc7c736877999a924d8e8fa1f8c7,2013-10,South Wales Police,South Wales Police,-3.116511,51.522191,On or near INSTOW PLACE,W01001802,Cardiff 007A,Suspect charged
9e39bb6c74b7644b7cf5445cd5db7b45a1d04f69b8a6f33906144c64521d9006,2013-10,South Wales Police,South Wales Police,-3.341982,51.599883,On or near Parking Area,W01001182,Rhondda Cynon Taf 021A,Suspect charged
9e3f1386442168e3bc491a04b061428240d0e25281ad2affd9533b2ef9f09350,2013-10,South Wales Police,South Wales Police,-3.177277,51.479605,On or near Nightclub,W01001941,Cardiff 032G,Offender given a caution
b3752a1f02a14481130f5dfca342f522f90fbb2530469653f3eea53b9ad38967,2013-10,South Wales Police,South Wales Police,-3.453861,51.620922,On or near ELEANOR STREET,W01001248,Rhondda Cynon Taf 016D,Offender given a caution
98211d8ba7cf01318a095aaadc6d0cdc62bd47fef8648f54f798b761ae98ae23,2013-10,South Wales Police,South Wales Police,-3.373616,51.673493,On or near THOMAS STREET,W01001212,Rhondda Cynon Taf 008D,Investigation complete; no suspect identified
9c40a655e2f44afcbffd89967bd87d6eafdeb4a16408412980af7f791d916815,2013-10,South Wales Police,South Wales Police,-3.284589,51.399087,On or near MARKET STREET,W01001101,The Vale of Glamorgan 013E,Local resolution
8d52cde11820644b1bcad3964bff72b485a87197f88d6a8a5536ebf033ed0e7a,2013-10,South Wales Police,South Wales Police,-3.251922,51.493533,On or near HONEYSUCKLE CLOSE,W01001751,Cardiff 027D,Offender given a caution
b81c62638ad04b0c9653f0b44024fb1ff5aa97e40cefd202b947fed89aac4888,2013-10,South Wales Police,South Wales Police,-3.241433,51.525243,On or near LONGWOOD DRIVE,W01001895,Cardiff 010D,Offender given a caution
11a50b7db3e3686fd324203d55bb395bc4712ed47757728959694765226f9645,2013-10,South Wales Police,South Wales Police,-3.477292,51.593789,On or near HEOL HEULOG,W01000976,Bridgend 003A,Suspect charged
2e94e6ac4487fd1784d6169f35cbe14ccea714d0795c4e83c402c6514574bf4b,2013-10,South Wales Police,South Wales Police,-3.544046,51.613728,On or near HENDRE AVENUE,W01001034,Bridgend 003F,Offender given a caution
1375bfd7ed42186748fcc40f10e64193d0e08d04da304622a6ff20b4735e0a9e,2013-10,South Wales Police,South Wales Police,-3.927342,51.656096,On or near PARC TERRACE,W01000814,Swansea 008E,Suspect charged
455effdb121b27fa32dd60184a7af7f41a93912fb3bcab98992d50a3b52caeea,2013-10,South Wales Police,South Wales Police,-3.265015,51.419586,On or near OGMORE PLACE,W01001095,The Vale of Glamorgan 007D,Suspect charged
4d482ab48dd7acf9d1e384324eb3dcefaee175cc4495dd841b552c87284230a0,2013-10,South Wales Police,South Wales Police,-3.127013,51.487490,On or near Supermarket,W01001875,Cardiff 037C,Suspect charged
a9067dbbe97afa6a55bedf816f0964d956e522f3ff6065d5670693219d12d1a8,2013-10,South Wales Police,South Wales Police,-3.421348,51.601170,On or near CEFN BRYN,W01001173,Rhondda Cynon Taf 020B,Suspect charged
40920102afe473f451609006cf0d26b8f3c0e59f19cc2c3e0dad4714e303c9ec,2013-10,South Wales Police,South Wales Police,-3.151239,51.517252,On or near Pedestrian Subway,W01001810,Cardiff 017B,Suspect charged
77b9c751abcc57dc5a732afab521899f871bfb66f6304b177469415c38239338,2013-10,South Wales Police,South Wales Police,-3.334374,51.620103,On or near COED-Y-LAN ROAD,W01001180,Rhondda Cynon Taf 015A,Offender given a caution
f47e2d4bfd919fa9d2406cfadd17e638572d3f85d019f9a775488a45b03836c0,2013-10,South Wales Police,South Wales Police,-3.432047,51.648850,On or near CHURCH TERRACE,W01001276,Rhondda Cynon Taf 013D,Suspect charged
278013f28432c50299c6b673c4127d55359b6ce391f513f54fc5a199086ec069,2013-10,South Wales Police,South Wales Police,-3.944532,51.620652,On or near Parking Area,W01001955,Swansea 025F,Suspect charged
b10154abaea2dd9fb5e1918e8ce66a2ebad19aaa2152dade801245902a5ab4fc,2013-10,South Wales Police,South Wales Police,-3.367601,51.668744,On or near HAWTHORN TERRACE,W01001209,Rhondda Cynon Taf 008A,Suspect charged
4b7d63f1297093354e870ac7ff3ad5019930217afc8c1e4c85051656c4dd4fa2,2013-10,South Wales Police,South Wales Police,-3.377727,51.747905,On or near ROBERTS LANE,W01001315,Merthyr Tydfil 004D,Offender given a caution
4c5bddcb09b7a6843c6d38220f7b760cbac6f860ed3fe2a1585c42077cb7d83e,2013-10,South Wales Police,South Wales Police,-3.954723,51.618451,On or near RUSSELL STREET,W01000747,Swansea 024A,Suspect charged
4594402d27b5089bbe4a90b941c1a10d9b05ca5be0a646861b7e6f98a085317b,2013-10,South Wales Police,South Wales Police,-3.591086,51.512432,On or near ST TEILO'S ROAD,W01001026,Bridgend 012D,Suspect charged
11cd8329d0f1e9b67d8d4f3b4116a7b6e635c2c61ab72220ad9f65a82a6513eb,2013-10,South Wales Police,South Wales Police,-3.133472,51.490665,On or near BECKGROVE CLOSE,W01001875,Cardiff 037C,Investigation complete; no suspect identified
8a0410bedf5fcfbda0032caeedef58f1a0e91daa855529928e25b3f553d7b503,2013-10,South Wales Police,South Wales Police,-3.920352,51.662443,On or near Supermarket,W01000812,Swansea 008C,Suspect charged
236818b6840194be8a293a95293755ae52a930e96518a42a55657d2703dafa98,2013-10,South Wales Police,South Wales Police,-3.442265,51.656107,On or near OAKLAND TERRACE,W01001176,Rhondda Cynon Taf 013A,Investigation complete; no suspect identified
f8bd0aca011eefc3e2fba8e8d1e0058231b7ff501d89df462dd154b45866cd4d,2013-10,South Wales Police,South Wales Police,-3.185862,51.469681,On or near Supermarket,W01001768,Cardiff 044E,Suspect charged
84df326f178cf4a5804efbe1d6d6cc0994ff690eeeee0ac35f9e7767048a8ce7,2013-10,South Wales Police,South Wales Police,-3.781386,51.594665,On or near TY-DRAW PLACE,W01000951,Neath Port Talbot 018C,Suspect charged
847a97d7f7c384db323e8faafb7641c6884507b1df883dffedc79615f3bd2c6a,2013-10,South Wales Police,South Wales Police,-3.341616,51.601200,On or near MILL STREET,W01001228,Rhondda Cynon Taf 021D,Suspect charged
9c0883cb16e3e7a3e7eb94d072bf2a19219b20dfcdd063212d457760db361c72,2013-10,South Wales Police,South Wales Police,-4.038978,51.661773,On or near GLANRHYD TERRACE,W01000784,Swansea 007A,Suspect charged
15330c9f470ae258df93b2f620cf4715ce6890cccefad3cfcf723aa48333f61f,2013-10,South Wales Police,South Wales Police,-3.152398,51.486632,On or near PEARL STREET,W01001697,Cardiff 036D,Suspect charged
161f66209b725ddb8f23efbcc7f36907e61a1a3122efb35c515c99e403b2f18f,2013-10,South Wales Police,South Wales Police,-3.184715,51.476545,On or near Petrol Station,W01001856,Cardiff 042B,Suspect charged
57fadca4f14b26d7096367dc0590d9e0f5cf557a3cfeb664d78cd7e107c701c4,2013-10,South Wales Police,South Wales Police,-3.820940,51.630593,On or near SAND LANE,W01000895,Neath Port Talbot 013B,Suspect charged
034540b7b735b707c2698360fff55c02a134569db273367a8cc57899e6268037,2013-10,South Wales Police,South Wales Police,-3.287812,51.399205,On or near ROMILLY ROAD,W01001102,The Vale of Glamorgan 013F,Suspect charged
fefe7b73a3f62815befc6a1a53ee0819b5bfd09487a7d392aa3541df506c1620,2013-10,South Wales Police,South Wales Police,-3.267024,51.417856,On or near CRESSWELL COURT,W01001095,The Vale of Glamorgan 007D,Suspect charged
236818b6840194be8a293a95293755ae52a930e96518a42a55657d2703dafa98,2013-10,South Wales Police,South Wales Police,-3.442265,51.656107,On or near OAKLAND TERRACE,W01001176,Rhondda Cynon Taf 013A,Offender given a caution
a867da5b3a05e39f36bdf9cc5233bb74cdc1126d8d58cd2213e7070650689efd,2013-10,South Wales Police,South Wales Police,-3.733860,51.653071,On or near PELENNA CLOSE,W01000945,Neath Port Talbot 014E,Offender given a caution
be86826c20b1aa8450cdd1049da1fc8a8ffe4aa16864aa9d7a99527fd47620f1,2013-10,South Wales Police,South Wales Police,-3.176335,51.477699,On or near Shopping Area,W01001941,Cardiff 032G,Offender given a caution
632207be8907c8d6abdb024d4a083c097121a1d46e12d672edd9eaedd96bb657,2013-10,South Wales Police,South Wales Police,-3.197165,51.477992,On or near KINGSTON ROAD,W01001857,Cardiff 042C,Suspect charged
3db85d96bf9d0095cd364c2b5e855b42a292511733064da569fabadac2431aa0,2013-10,South Wales Police,South Wales Police,-3.177362,51.519771,On or near PARK END COURT,W01001732,Cardiff 019A,Suspect charged
3db85d96bf9d0095cd364c2b5e855b42a292511733064da569fabadac2431aa0,2013-10,South Wales Police,South Wales Police,-3.177362,51.519771,On or near PARK END COURT,W01001732,Cardiff 019A,Suspect charged
7648eadf62a7f8ccba24c379668ad6fbb687550739cb75c367cc089de62b04c9,2013-10,South Wales Police,South Wales Police,-3.293756,51.580049,On or near Petrol Station,W01001184,Rhondda Cynon Taf 026A,Investigation complete; no suspect identified
e0ed7e439659f15732fd46aaaee0985ec695625fc39d15c4d0957735f95e7e4e,2013-10,South Wales Police,South Wales Police,-3.173182,51.495678,On or near MACKINTOSH PLACE,W01001839,Cardiff 030E,Suspect charged
378fc5ea94c59b23a39386cbf4349cf7a4f699232856d20c8ca9394c45602fd1,2013-10,South Wales Police,South Wales Police,-3.193634,51.465736,On or near Further/Higher Educational Building,W01001759,Cardiff 046A,Offender given a caution
2e94e6ac4487fd1784d6169f35cbe14ccea714d0795c4e83c402c6514574bf4b,2013-10,South Wales Police,South Wales Police,-3.544046,51.613728,On or near HENDRE AVENUE,W01001034,Bridgend 003F,Offender given penalty notice
693d0b16786e4c80325e655a98c3e54d0762b076ae504c5f6fc4272973fdd0a0,2013-10,South Wales Police,South Wales Police,-3.090452,51.526438,On or near SWANAGE CLOSE,W01001877,Cardiff 011A,Suspect charged
ae62db26d064b331c075e3b263a0cec51ce17359f342ae9cb2b4a1716fe41497,2013-10,South Wales Police,South Wales Police,-3.181075,51.480574,On or near Nightclub,W01001939,Cardiff 032F,Offender given a caution
733476f549e7a034076c4fc4917aa60dcc48921a029120d242b9c81c15ffcf04,2013-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Suspect charged
22a7532588d0979c81bb800129d241a44c8a27c4d04474a99a0f286d16b04fee,2013-10,South Wales Police,South Wales Police,-3.955700,51.622005,On or near CONSTITUTION HILL,W01000871,Swansea 026B,Suspect charged
3a0e46a4df904d127d0cb098ca7293fb76f693e12fe62ea44414a32b65e56a2a,2013-10,South Wales Police,South Wales Police,-3.444929,51.610773,On or near CHAPEL STREET,W01001220,Rhondda Cynon Taf 018D,Suspect charged
a9e3dfbddd5456a03f0525abfddceb9ce3c1a1472fc165682601e8525a6d0a59,2013-10,South Wales Police,South Wales Police,-3.473990,51.592149,On or near CORONATION ROAD,W01001178,Rhondda Cynon Taf 023A,Suspect charged
5c3ed45073d08e040902c7ecb7d70e94433f992d653736d4792388511ebf29ff,2013-10,South Wales Police,South Wales Police,-3.289895,51.396062,On or near ROMILLY AVENUE,W01001062,The Vale of Glamorgan 013A,Suspect charged
e9b3178f35f7c880d88d7d9464767daed0fb9f85f27fb903a239fe1cfea51d16,2013-10,South Wales Police,South Wales Police,-3.809997,51.598534,On or near MORRISON ROAD,W01000958,Neath Port Talbot 016B,Offender given a caution
1b02e01933cbbb2a8077e3337c1f5f2438eea84a6d536e06046fee43e4295baf,2013-10,South Wales Police,South Wales Police,-3.176767,51.488332,On or near SENGHENNYDD ROAD,W01001922,Cardiff 032E,Suspect charged
c65f2c25af59b128267095105ce4ad69ec868dba03171f5c82f8f17648bd05b3,2013-10,South Wales Police,South Wales Police,-3.143344,51.489724,On or near STENHOUSEMUIR PLACE,W01001876,Cardiff 037D,Local resolution
44a52169c0cde2e007288f202463ef1c76ded225ea47e31ff567eee335b7b15d,2013-10,South Wales Police,South Wales Police,-3.576832,51.507383,On or near DERWEN ROAD,W01001021,Bridgend 014A,Suspect charged
19e7ca7a757358768042976835414b1cf2b0b10aca380b4038f1cc961d4eec81,2013-10,South Wales Police,South Wales Police,-3.948774,51.629628,On or near HIGH VIEW,W01000864,Swansea 019C,Offender given a caution
d869627089bd463dc108cc747ac776642b608e92813cfd82e9513f6b7d061254,2013-10,South Wales Police,South Wales Police,-3.148193,51.490099,On or near SPRING GARDENS TERRACE,W01001697,Cardiff 036D,Offender given a caution
06e6969a59b6e712920bd0366956f698e156b649fe0a7b40a6bbac10c27e4aa9,2013-10,South Wales Police,South Wales Police,-3.449991,51.716949,On or near GOSPEL HALL TERRACE,W01001148,Rhondda Cynon Taf 002A,Suspect charged
0dc09f06bab5da222d07eb234b7f19d90a0fd982ff931f085711f10a9a092e24,2013-10,South Wales Police,South Wales Police,-3.240944,51.488192,On or near CARTWRIGHT LANE,W01001752,Cardiff 031B,Local resolution
38551cb79ea8ba457c23f80b5ce530b63dd96d83de6b5c95527d51b91ebdadc2,2013-10,South Wales Police,South Wales Police,-3.236750,51.474766,On or near HEOL EGLWYS,W01001704,Cardiff 041A,Suspect charged
dbfb4f7cfa58390c490ba6c6e730e106d2e1f0a8e3dbd9555401c93a7faa6c4e,2013-10,South Wales Police,South Wales Police,-3.698169,51.483162,On or near VERNON ROAD,W01001045,Bridgend 019D,Investigation complete; no suspect identified
41b2882bb278efd8a9e56a50c6698f96596fb642933857b49b98f20596a57181,2013-10,South Wales Police,South Wales Police,-3.263380,51.404111,On or near STATION STREET,W01001910,The Vale of Glamorgan 012G,Local resolution
a3272c29f02d009abb3360966d23647ac6bcb8f870cd164634638927ab759246,2013-10,South Wales Police,South Wales Police,-3.850451,51.655949,On or near PEN-YR-ALLEY AVENUE,W01000914,Neath Port Talbot 010C,Suspect charged
eab9576f1e866441f4388a91c1d72bc4514e4a4e87bb250ea186486666fb0bd0,2013-10,South Wales Police,South Wales Police,-3.271402,51.416028,On or near MARLOES CLOSE,W01001096,The Vale of Glamorgan 007E,Suspect charged
1559aef255599fca1e273a32dedda9cb7835090c9c9c660b82840f4b9f650365,2013-10,South Wales Police,South Wales Police,-3.789571,51.594621,On or near WATER STREET,W01000886,Neath Port Talbot 017C,Suspect charged
aeef1b958c719fe92d9cc3fcd97e1bd0416eb1a42e262929d140e8717e237ea4,2013-10,South Wales Police,South Wales Police,-4.016034,51.671306,On or near HEOL-YR-EOS,W01000838,Swansea 004E,Investigation complete; no suspect identified
c66f61ed08307db85e68e2e266e176adeb4b3b71a9cdd64b2019518968b7ccae,2013-10,South Wales Police,South Wales Police,-3.571652,51.517667,On or near Hospital,W01001038,Bridgend 011C,Suspect charged
fdf5ae77eb0980e8da208ce4a2ae932fb906e61141e8ae8e1ce8c6a0cf77abef,2013-10,South Wales Police,South Wales Police,-3.698710,51.526749,On or near THE QUADRANGLE,W01001049,Bridgend 008C,Suspect charged
00ab28b97c8cfcee3f937a37eafa4a76eb35f4832c80b2132a963f5b62880197,2013-10,South Wales Police,South Wales Police,-3.822551,51.662140,On or near Supermarket,W01000922,Neath Port Talbot 007C,Suspect charged
4fafce8bbaada9555a8db9245c0b26e4d8e930c9e4b82657aa0d005aadde5502,2013-10,South Wales Police,South Wales Police,-3.173704,51.438583,On or near A4160,W01001125,The Vale of Glamorgan 005D,Suspect charged
29dab61bbe1479c6f64298ed45e6691e45d3abc101f693221b0bbddae6bf0830,2013-10,South Wales Police,South Wales Police,-3.656874,51.606893,On or near Police Station,W01001018,Bridgend 002D,Suspect charged
eb5174555963cc2abc8763cf057616815f57010fc042ddf6b8894c87c61dd125,2013-10,South Wales Police,South Wales Police,-3.635949,51.741321,On or near MAES-Y-DRE,W01000893,Neath Port Talbot 003A,Suspect charged
9f5d06f9cea3fcc0e4180c387c56b4bbd86bcce9b083ce30849d0c2b25e3c07c,2013-10,South Wales Police,South Wales Police,-3.174054,51.482497,On or near Queen Street,W01001939,Cardiff 032F,Suspect charged
c2a725f542bac3a317db40416d3f5266fa57d52dba0cf82919aa68980008efae,2013-10,South Wales Police,South Wales Police,-3.949184,51.625027,On or near BRYN-SYFI TERRACE,W01000746,Swansea 025C,Suspect charged
26b10f9b0b1a7aa632187852a37d217c82b66c5bb4c91f9feb5fae58fb94ae06,2013-10,South Wales Police,South Wales Police,-3.768811,51.583138,On or near PENRHYN STREET,W01000967,Neath Port Talbot 019C,Suspect charged
ad33bab9ae4643a162a954af143e3b54392e9f97ac496d2d711cfddc43576369,2013-10,South Wales Police,South Wales Police,-3.661261,51.626182,On or near Parking Area,W01000994,Bridgend 001D,Suspect charged
a481d6c36cdc1ca66656fc103caf44b2443312b278b4fe788adb89ab6175f586,2013-10,South Wales Police,South Wales Police,-3.602836,51.511346,On or near ERW DEG,W01000990,Bridgend 017B,Suspect charged
15bebffc37cb54eb147fa3482c915d7c91c522bc3c19768f9915254ab1d40a0d,2013-10,South Wales Police,South Wales Police,-3.260250,51.474291,On or near DEERE CLOSE,W01001742,Cardiff 043A,Suspect charged
59f5e02dcc154ca43e8d2813d881f1e843aa4e1e42f3d1d9e86c12e45597b804,2013-10,South Wales Police,South Wales Police,-3.826428,51.641694,On or near BRYN TEG,W01000896,Neath Port Talbot 013C,Suspect charged
cbc88a21ab809965e47c8c68b916f671560f06cdf05ab3e093ae4baff643478e,2013-10,South Wales Police,South Wales Police,-3.348209,51.761672,On or near HIGH STREET,W01001297,Merthyr Tydfil 002C,Suspect charged
e0cbba7e6c3106a7a51834262b5e5199fb6e9c2a13563e8c3995650d39fc0323,2013-10,South Wales Police,South Wales Police,-4.041976,51.649338,On or near LON SUTCLIFFE LANE,W01000778,Swansea 012C,Suspect charged
8ed58b0cfd724cd9fd6b3a99fc37c00a79464fbec2ff322aea3122f4524d2dad,2013-10,South Wales Police,South Wales Police,-3.582383,51.518719,On or near MAES-Y-FELIN,W01001023,Bridgend 014C,Suspect charged
d64f291b1ac7be4bc9fec0746f1db670f7064dda6b6f10df2d0a7f28555c662d,2013-10,South Wales Police,South Wales Police,-3.153778,51.481403,On or near ORDELL STREET,W01001873,Cardiff 038C,Suspect charged
58dce55e964f57352d7f2fb5567cc5d14d10c99baf9457a6e4398467ba9a91a8,2013-10,South Wales Police,South Wales Police,-3.341982,51.599883,On or near Parking Area,W01001182,Rhondda Cynon Taf 021A,Offender given a caution
363de0ef6198766baac4429db31e535dc84fc0f65a9bf3132cea798a55a484f2,2013-10,South Wales Police,South Wales Police,-3.106551,51.531107,On or near Parking Area,W01001840,Cardiff 007D,Suspect charged
ea42957d0bf30385434dcd25a46c9e31810bdf1a2e1c74ad56083e82d7f80cca,2013-10,South Wales Police,South Wales Police,-3.222685,51.490479,On or near WESTERN AVENUE,W01001782,Cardiff 026D,Suspect charged
b86c3ea3ed63c665bd7f906b8d0c8e2bea61cab24b027bebf62c331b3ce6fca9,2013-10,South Wales Police,South Wales Police,-3.153744,51.517137,On or near BRYNFEDW,W01001812,Cardiff 017C,Suspect charged
5ef8263e471cd9e731806207536cc3ec2d45c6a70d5db2a070af6a6039d5d0d1,2013-10,South Wales Police,South Wales Police,-3.800629,51.593130,On or near ADARE STREET,W01000960,Neath Port Talbot 017F,Offender given a caution
0f36bd71853ebea85ccd3820f7ad0e1dacf50f22e3e929de986489256c64ed72,2013-10,South Wales Police,South Wales Police,-3.951472,51.618415,On or near WYNDHAM STREET,W01000745,Swansea 025B,Suspect charged
e8bff63e6e5dda10d96cda6ec7d84838f15838407c2b1e6761109a771c81d061,2013-10,South Wales Police,South Wales Police,-3.178178,51.479362,On or near WHARTON STREET,W01001941,Cardiff 032G,Suspect charged
dced41d3ac35125459a8d150db4c2ac1921d6fd648f96d5973c9ac0f154b6360,2013-10,South Wales Police,South Wales Police,-3.177277,51.479605,On or near Nightclub,W01001941,Cardiff 032G,Suspect charged
c2e985c8ba713843e6ab9509a54571212d14c6a6851a07131831987732fc3fb5,2013-10,South Wales Police,South Wales Police,-3.487069,51.627934,On or near Park/Open Space,W01001166,Rhondda Cynon Taf 016A,Suspect charged
a6ef996d39937d2de441eebd42ed30c255bd85f45b31fecccb6e261e8ce8851b,2013-10,South Wales Police,South Wales Police,-3.191200,51.483915,On or near Further/Higher Educational Building,W01001861,Cardiff 034D,Offender given a caution
777b1a608576aed2fe0a49ab9e87fbc2a223852e490b0a7a1aa83bc07aed3577,2013-10,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
c33f83ff73e00c702c85cb35283d3f22b36bfcbd3edf9c43783718e6ba133271,2013-10,South Wales Police,South Wales Police,-3.949072,51.619381,On or near Parking Area,W01000745,Swansea 025B,Offender given a caution
9f5d06f9cea3fcc0e4180c387c56b4bbd86bcce9b083ce30849d0c2b25e3c07c,2013-10,South Wales Police,South Wales Police,-3.174054,51.482497,On or near Queen Street,W01001939,Cardiff 032F,Suspect charged
14d1057d7a44190ccf0cd0cf2b3d535e85e336e6365dbba33edc604cdddbc37e,2013-10,South Wales Police,South Wales Police,-3.986287,51.617138,On or near CORY STREET,W01000861,Swansea 027D,Offender given a caution
b655294f1723eae532af0907a47a76f7084d95cab349165fbe824c3afee9a7c2,2013-10,South Wales Police,South Wales Police,-3.782987,51.596457,On or near Supermarket,W01000950,Neath Port Talbot 018B,Suspect charged
1dbb94e46c7a7f0844abe5d6c72c1b8347a7f3f95e9a84807bad2a385daf7b1d,2013-10,South Wales Police,South Wales Police,-3.268387,51.405792,On or near HOLTON ROAD,W01001910,The Vale of Glamorgan 012G,Suspect charged
eb1d506b8e734819b35027bdb5974f0df62dee2670357d53ed6a3b5a4c104013,2013-10,South Wales Police,South Wales Police,-3.619290,51.746515,On or near HIGH STREET,W01000926,Neath Port Talbot 003C,Suspect charged
8ac9cff122dd0652f2d22d1c2def8614e5b8c090395e0daa9e02f8a242678a1c,2013-10,South Wales Police,South Wales Police,-3.910171,51.655523,On or near PHOENIX WAY,W01000794,Swansea 010A,Suspect charged
86ea799134544a4f064652bc2c4729d7520135e6432341edd8fc5b8798bf5a53,2013-10,South Wales Police,South Wales Police,-3.108299,51.524706,On or near MEADOWLARK CLOSE,W01001881,Cardiff 013C,Suspect charged
79b718f0270b212bad8543bc6e2d8049f850468d35384298ff07b848bac20c47,2013-10,South Wales Police,South Wales Police,-3.198648,51.481259,On or near PICTON PLACE,W01001861,Cardiff 034D,Suspect charged
e622ecc88e1f7f62b44824e1861ad55e65934a63c263cf4e78e21c3268a78fd0,2013-10,South Wales Police,South Wales Police,-3.189360,51.506755,On or near Hospital,W01001770,Cardiff 018B,Suspect charged
a35bf2476f58072c9290f02cae8907359b3b86ade15400687740bfc8718de0aa,2013-10,South Wales Police,South Wales Police,-3.243750,51.481202,On or near TY-CEFN ROAD,W01001737,Cardiff 039A,Suspect charged
33943888bd68e194d58b0efb65d8859e0d924965015077311eb8f3bcf6904cd0,2013-10,South Wales Police,South Wales Police,-3.777959,51.600427,On or near VELINDRE STREET,W01000950,Neath Port Talbot 018B,Suspect charged
2a06f8dfcf9459e456feae50cdefde8048f0539719026b66ef1dcf67c9be7a53,2013-10,South Wales Police,South Wales Police,-4.041572,51.649372,On or near MILL STREET,W01000778,Swansea 012C,Offender given a caution
2725a3935453e77a9e314840f0e54d740267b5fd5e270f0c5dd2fa59b5636cbd,2013-10,South Wales Police,South Wales Police,-3.310812,51.590974,On or near RHIW FELIN,W01001238,Rhondda Cynon Taf 022C,Suspect charged
0f7854326f53eea1e70f3838be72dcd48be8f248fbc273d97e3fc8804deb6c28,2013-10,South Wales Police,South Wales Police,-3.179290,51.481140,On or near Shopping Area,W01001939,Cardiff 032F,Offender given a caution
4caf5084354d451684984431c50e5d9cf16e8761c944f78a1360d2ab67ca6808,2013-10,South Wales Police,South Wales Police,-3.174766,51.485538,On or near ST ANDREW'S PLACE,W01001939,Cardiff 032F,Offender given a caution
10f811a1bce4fc05a3c4a7f7232dfe594eb02b0610d1e411551b8575f3299399,2013-10,South Wales Police,South Wales Police,-3.577491,51.508129,On or near MARKET STREET,W01001021,Bridgend 014A,Suspect charged
e01681daf5936318cdfb6dfdd292c8c27894412a15f691accd94ed17c943adc7,2013-10,South Wales Police,South Wales Police,-3.380792,51.535563,On or near FOREST VIEW,W01001243,Rhondda Cynon Taf 030E,Suspect charged
b2d6de4558cc39f6786e76d073a27366eb6d73129970a66b15400f3f9809015d,2013-10,South Wales Police,South Wales Police,-3.703546,51.476718,On or near DOCK STREET,W01001046,Bridgend 018C,Offender given penalty notice
79712057ce17e93340fba48b2e99a355f4b74a0f8d0bb94dc64208b9ecebde13,2013-10,South Wales Police,South Wales Police,-3.187829,51.468942,On or near NORTH STREET,W01001767,Cardiff 044D,Offender given a caution
16fbdad078e3d2eeea27df9dc08883da17964c9f9e2bfcec788d862923d9cf0b,2013-10,South Wales Police,South Wales Police,-3.368430,51.646344,On or near MILL ROAD,W01001283,Rhondda Cynon Taf 015D,Suspect charged
b95ae36f575c55a6fc0f0351e0e635268ae46370fb0acc7e1974a18a97de0556,2013-10,South Wales Police,South Wales Police,-3.481470,51.730916,On or near BRONLLYS,W01001222,Rhondda Cynon Taf 001E,Suspect charged
57a8ccd5d9ac0fd61e07fe4afee1da21ab728a9018b43cac9a9f88a7f6fd6aa2,2013-10,South Wales Police,South Wales Police,-3.936183,51.622022,On or near NEW CUT ROAD,W01001955,Swansea 025F,Offender given a caution
58ac7e34dc744476bd81ba375c27c28d5ec37ee550cdcf07afe6b98cff3ad399,2013-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Offender given penalty notice
38e8acef9d8d876d4751125757633c2d701bb2d7a58141b8769e0c2f49815cb5,2013-10,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Suspect charged
1b02e01933cbbb2a8077e3337c1f5f2438eea84a6d536e06046fee43e4295baf,2013-10,South Wales Police,South Wales Police,-3.176767,51.488332,On or near SENGHENNYDD ROAD,W01001922,Cardiff 032E,Suspect charged
4c8c312020b7c8e70cfedaf8b63b9d6933400d3f19b1b1b47cbe123eac7ee3dc,2013-10,South Wales Police,South Wales Police,-3.789908,51.600254,On or near PENTYLA-BAGLAN ROAD,W01000889,Neath Port Talbot 015A,Suspect charged
0b91df9fab941a230849bcb0288420f6a3c245ca5aa3293e94bf6f95fad19ab9,2013-10,South Wales Police,South Wales Police,-3.241433,51.525243,On or near LONGWOOD DRIVE,W01001895,Cardiff 010D,Suspect charged
b42fbb04a3bf918950ff83dadac286060c38ef2543ad3d49b1da6df39d27908b,2013-10,South Wales Police,South Wales Police,-3.170918,51.442730,On or near STANWELL CRESCENT,W01001124,The Vale of Glamorgan 005C,Suspect charged
802b41e8741e0a1c6cf5cac112dbf33f30391d92d6331686598488df81a4aceb,2013-10,South Wales Police,South Wales Police,-3.807490,51.660089,On or near CHARLES STREET,W01000935,Neath Port Talbot 008B,Suspect charged
8463e64ba9bb26923396ede52f7f1e6f7cc1a6842fb877a8958e5f5331e24d1a,2013-10,South Wales Police,South Wales Police,-3.579500,51.506627,On or near Dunraven Place,W01001021,Bridgend 014A,Investigation complete; no suspect identified
e25a6b1009b9ec0f9522f367a4cb02e0aa2884248766223a94f32ad89fbc766f,2013-10,South Wales Police,South Wales Police,-3.441934,51.618336,On or near OLD BRITHWEUNYDD ROAD,W01001261,Rhondda Cynon Taf 018F,Suspect charged
